"","Year","Month","Day","Hour","Weather.type","Visibility","Temperature","Wind.speed"
"5176","2016","2","1","15",0,10,7.9,7.5
"5177","2016","2","1","16",0,10,7.2,8
"5178","2016","2","1","17",0,10,6.1,6
"5179","2016","2","1","18",0,10,5,6
"5180","2016","2","1","19",0,10,4.4,5
"5181","2016","2","1","20",0,10,3.9,7
"5182","2016","2","1","21",0,10,3.9,6
"5183","2016","2","1","22",0,10,2.8,6
"5184","2016","2","1","23",0,10,2.2,3
"5185","2016","2","2","0",0,10,2.2,3
"5186","2016","2","2","1",0,10,1.7,3
"5187","2016","2","2","2",0,10,1.1,3
"5188","2016","2","2","3",0,8,0.6,3
"5189","2016","2","2","4",0,10,1.1,0
"5190","2016","2","2","5",0,10,-0.6,3
"5191","2016","2","2","6",0,9,-0.6,5
"5192","2016","2","2","7",0,10,-0.6,5
"5193","2016","2","2","8",0,10,0,3
"5194","2016","2","2","9",0,10,3.3,7
"5195","2016","2","2","10",0,10,6.7,7
"5196","2016","2","2","11",0,10,8.3,8
"5197","2016","2","2","12",0,10,9.4,10
"5198","2016","2","2","13",0,10,10,13
"5199","2016","2","2","14",0,10,10.6,10
"5200","2016","2","2","15",0,10,10.6,11
"5201","2016","2","2","16",0,10,10,14
"5202","2016","2","2","17",0,10,8.9,13
"5203","2016","2","2","18",0,10,7.8,14
"5204","2016","2","2","19",0,10,7.8,14
"5205","2016","2","2","20",0,10,8.3,13
"5206","2016","2","2","21",0,10,9.4,20
"5207","2016","2","2","22",0,10,9.4,14
"5208","2016","2","2","23",0,10,10,21
"5209","2016","2","3","0",0,10,10,15
"5210","2016","2","3","1",4,10,9.4,16
"5211","2016","2","3","2",0,10,9.4,18
"5212","2016","2","3","3",4,7,8.9,11
"5213","2016","2","3","4",4,8,9.4,15
"5214","2016","2","3","5",4,5,10,14
"5215","2016","2","3","6",4,10,11.1,13
"5216","2016","2","3","7",4,5,11.95,8.5
"5217","2016","2","3","8",2.8,4.4,12.28,7
"5218","2016","2","3","9",0,8,12.75,13
"5219","2016","2","3","10",0,9,13.85,12
"5220","2016","2","3","11",0,10,15,15.33333333
"5221","2016","2","3","12",0,10,15.3,13.5
"5222","2016","2","3","13",0,10,16.1,14
"5223","2016","2","3","14",0,10,17.23333333,19.33333333
"5224","2016","2","3","15",0,10,17.8,22
"5225","2016","2","3","16",0,10,17.2,14
"5226","2016","2","3","17",0,10,16.1,9
"5227","2016","2","3","18",0,10,15,9
"5228","2016","2","3","19",0,10,14.4,10
"5229","2016","2","3","20",0,10,13.3,9
"5230","2016","2","3","21",0,10,12.2,13
"5231","2016","2","3","22",0,10,8.9,9
"5232","2016","2","3","23",0,10,7.1,12
"5233","2016","2","4","0",0,10,6.7,6.5
"5234","2016","2","4","1",0,10,6.05,8
"5235","2016","2","4","2",0,10,5.2,9
"5236","2016","2","4","3",0,10,4.4,7.5
"5237","2016","2","4","4",0,10,4.4,7
"5238","2016","2","4","5",0,10,3.9,7
"5239","2016","2","4","6",0,10,3.9,7
"5240","2016","2","4","7",0,10,3.9,11
"5241","2016","2","4","8",0,10,2.8,11
"5242","2016","2","4","9",0,10,3.3,6
"5243","2016","2","4","10",0,10,3.3,13
"5244","2016","2","4","11",0,10,3.3,8
"5245","2016","2","4","12",0,10,3.133333333,8.333333333
"5246","2016","2","4","13",0,10,3.3,10
"5247","2016","2","4","14",0,10,2.9,6.5
"5248","2016","2","4","15",0,10,3.05,8.5
"5249","2016","2","4","16",0,10,2.2,9
"5250","2016","2","4","17",0,10,2.2,8
"5251","2016","2","4","18",0,10,1.7,11
"5252","2016","2","4","19",0,10,1.7,11
"5253","2016","2","4","20",0,10,1.1,10
"5254","2016","2","4","21",0,10,0.8,10
"5255","2016","2","4","22",0,10,0,7
"5256","2016","2","4","23",0,10,-0.6,8
"5257","2016","2","5","0",0,10,-0.6,9
"5258","2016","2","5","1",0,10,-0.6,6.666666667
"5259","2016","2","5","2",0,10,-1.1,11
"5260","2016","2","5","3",0,10,-1.7,7
"5261","2016","2","5","4",0,10,-2.2,5
"5262","2016","2","5","5",0,10,-2.2,9
"5263","2016","2","5","6",7,4,-2.2,9
"5264","2016","2","5","7",5,6,-2.2,10
"5265","2016","2","5","8",7,6,-2.9,10
"5266","2016","2","5","9",0,10,-1.7,10
"5267","2016","2","5","10",0,10,-0.6,8
"5268","2016","2","5","11",0,10,0,8
"5269","2016","2","5","12",0,10,1.1,8
"5270","2016","2","5","13",0,10,1.7,11
"5271","2016","2","5","14",0,10,2.2,10
"5272","2016","2","5","15",0,10,2.2,9
"5273","2016","2","5","16",0,10,2.2,8
"5274","2016","2","5","17",0,10,1.1,5
"5275","2016","2","5","18",0,10,0.6,3
"5276","2016","2","5","19",0,10,0.6,0
"5277","2016","2","5","20",0,10,0,3
"5278","2016","2","5","21",0,10,-0.6,6
"5279","2016","2","5","22",0,10,-1.1,6
"5280","2016","2","5","23",0,10,-2.2,8
"5281","2016","2","6","0",0,10,-2.8,8
"5282","2016","2","6","1",0,10,-2.8,7
"5283","2016","2","6","2",0,10,-2.2,9
"5284","2016","2","6","3",0,10,-2.8,9
"5285","2016","2","6","4",0,10,-2.2,10
"5286","2016","2","6","5",0,10,-2.2,9
"5287","2016","2","6","6",0,10,-1.7,9
"5288","2016","2","6","7",0,10,-1.7,9
"5289","2016","2","6","8",0,10,0,9
"5290","2016","2","6","9",0,10,1.7,8
"5291","2016","2","6","10",0,10,3.9,8
"5292","2016","2","6","11",0,10,5,10
"5293","2016","2","6","12",0,10,6.1,18
"5294","2016","2","6","13",0,10,6.1,15
"5295","2016","2","6","14",0,10,6.7,11
"5296","2016","2","6","15",0,10,6.1,9
"5297","2016","2","6","16",0,10,5.6,6
"5298","2016","2","6","17",0,10,4.4,7
"5299","2016","2","6","18",0,10,3.9,6
"5300","2016","2","6","19",0,10,2.8,7
"5301","2016","2","6","20",0,10,2.8,7
"5302","2016","2","6","21",0,10,2.2,6
"5303","2016","2","6","22",0,10,1.7,6
"5304","2016","2","6","23",0,10,1.1,6
"5305","2016","2","7","0",0,10,0.6,7
"5306","2016","2","7","1",0,10,0,7
"5307","2016","2","7","2",0,10,-0.6,7
"5308","2016","2","7","3",0,10,0,7
"5309","2016","2","7","4",0,10,-0.6,3
"5310","2016","2","7","5",0,10,-2.2,3
"5311","2016","2","7","6",0,10,-3.3,9
"5312","2016","2","7","7",0,10,-2.2,9
"5313","2016","2","7","8",0,10,0,11
"5314","2016","2","7","9",0,10,3.3,8
"5315","2016","2","7","10",0,10,5.6,7
"5316","2016","2","7","11",0,10,7.2,11
"5317","2016","2","7","12",0,10,8.3,8
"5318","2016","2","7","13",0,10,9.4,9
"5319","2016","2","7","14",0,10,10,3
"5320","2016","2","7","15",0,10,10.6,8
"5321","2016","2","7","16",0,10,10,5
"5322","2016","2","7","17",0,10,8.9,5
"5323","2016","2","7","18",0,10,7.2,6
"5324","2016","2","7","19",0,10,6.1,7
"5325","2016","2","7","20",0,10,5.6,7
"5326","2016","2","7","21",0,10,5.6,7
"5327","2016","2","7","22",0,10,5,7
"5328","2016","2","7","23",0,10,4.4,7
"5329","2016","2","8","0",0,10,3.3,7
"5330","2016","2","8","1",0,10,3.3,7
"5331","2016","2","8","2",0,10,2.2,8
"5332","2016","2","8","3",0,10,2.2,8
"5333","2016","2","8","4",0,7,1.7,8
"5334","2016","2","8","5",0,9,0,7
"5335","2016","2","8","6",0,10,1.7,6
"5336","2016","2","8","7",0,7,0,6
"5337","2016","2","8","8",0,10,2.8,7
"5338","2016","2","8","9",0,9,4.4,6
"5339","2016","2","8","10",0,10,6.1,8
"5340","2016","2","8","11",0,10,7.8,8
"5341","2016","2","8","12",0,10,8.9,13
"5342","2016","2","8","13",0,10,8.3,15
"5343","2016","2","8","14",4,10,3.95,14.5
"5344","2016","2","8","15",4,9.5,3.9,7.5
"5345","2016","2","8","16",0,10,3.933333333,9
"5346","2016","2","8","17",0,10,3.9,9
"5347","2016","2","8","18",0,10,3.05,12
"5348","2016","2","8","19",0,10,2.2,11
"5349","2016","2","8","20",0,10,2.2,8.5
"5350","2016","2","8","21",0,10,2.2,7
"5351","2016","2","8","22",0,10,1.76,6.2
"5352","2016","2","8","23",0,10,1.7,6
"5353","2016","2","9","0",0,10,1.1,5
"5354","2016","2","9","1",7,3,1.1,3
"5355","2016","2","9","2",7,4,0.6,5
"5356","2016","2","9","3",2,5,0,3
"5357","2016","2","9","4",2,5,0,3
"5358","2016","2","9","5",2,5,0,5
"5359","2016","2","9","6",7,2,0,4
"5360","2016","2","9","7",7,1.0625,0.15,5.25
"5361","2016","2","9","8",7,1.125,0.7,5
"5362","2016","2","9","9",7.25,1.125,0.3,9
"5363","2016","2","9","10",7,0.75,-0.6,11
"5364","2016","2","9","11",7.2,1.05,-1.3,14.8
"5365","2016","2","9","12",7,1,-1.7,14
"5366","2016","2","9","13",7,0.875,-1.866666667,14
"5367","2016","2","9","14",5.6,3.05,-1.7,13.4
"5368","2016","2","9","15",7,2.4375,-1.7,13.75
"5369","2016","2","9","16",7,1.8,-2.06,14.4
"5370","2016","2","9","17",0,10,-2.2,14
"5371","2016","2","9","18",0,10,-2.8,14
"5372","2016","2","9","19",7,7,-2.8,16
"5373","2016","2","9","20",7,6,-2.8,15
"5374","2016","2","9","21",7,8,-3.3,13
"5375","2016","2","9","22",0,9,-3.3,16
"5376","2016","2","9","23",3.5,7.5,-3.3,14.5
"5377","2016","2","10","0",0,10,-3.3,15
"5378","2016","2","10","1",7,6,-3.9,13
"5379","2016","2","10","2",0,10,-3.9,14
"5380","2016","2","10","3",7,1.666666667,-4.1,12.66666667
"5381","2016","2","10","4",7,2.15,-4.4,12.2
"5382","2016","2","10","5",7,3.5,-4.6,15.33333333
"5383","2016","2","10","6",7,2.5,-5.6,21
"5384","2016","2","10","7",5.5,3.75,-5.75,19.5
"5385","2016","2","10","8",6.333333333,4.833333333,-6.1,17
"5386","2016","2","10","9",3.5,7.5,-6.1,15.5
"5387","2016","2","10","10",7,4.5,-6.7,18.5
"5388","2016","2","10","11",6.666666667,2.916666667,-6.783333333,14.5
"5389","2016","2","10","12",7,2.25,-6.7,16.66666667
"5390","2016","2","10","13",7,2.875,-6.075,15.5
"5391","2016","2","10","14",7,1.625,-6.375,16.5
"5392","2016","2","10","15",7,3,-6.075,12.25
"5393","2016","2","10","16",6.6,4.3,-6.1,14.4
"5394","2016","2","10","17",0,8,-6.7,14
"5395","2016","2","10","18",0,10,-7.2,13
"5396","2016","2","10","19",0,10,-7.8,16
"5397","2016","2","10","20",7,7,-7.8,16
"5398","2016","2","10","21",0,10,-8.3,18
"5399","2016","2","10","22",0,10,-8.9,18
"5400","2016","2","10","23",3.5,7.5,-8.9,15.5
"5401","2016","2","11","0",0,9,-9.4,15
"5402","2016","2","11","1",0,10,-10,14
"5403","2016","2","11","2",0,10,-10,20
"5404","2016","2","11","3",0,10,-10.6,16
"5405","2016","2","11","4",0,9,-10.6,14
"5406","2016","2","11","5",7,4,-10.6,18
"5407","2016","2","11","6",7,2.833333333,-10,12.66666667
"5408","2016","2","11","7",7,2.25,-10.6,13.5
"5409","2016","2","11","8",7,3.75,-10.7,13.5
"5410","2016","2","11","9",0,10,-9.4,15
"5411","2016","2","11","10",0,10,-8.6,15
"5412","2016","2","11","11",0,10,-7.8,13
"5413","2016","2","11","12",0,8,-7.8,18
"5414","2016","2","11","13",2.333333333,7.166666667,-7.133333333,13.33333333
"5415","2016","2","11","14",0,10,-7.2,20
"5416","2016","2","11","15",0,10,-7.8,7
"5417","2016","2","11","16",3.5,7.5,-8.3,7.5
"5418","2016","2","11","17",0,10,-8.3,8
"5419","2016","2","11","18",0,10,-8.9,8
"5420","2016","2","11","19",0,10,-9.4,10
"5421","2016","2","11","20",0,10,-9.4,8
"5422","2016","2","11","21",0,10,-10,7
"5423","2016","2","11","22",0,10,-11.1,7
"5424","2016","2","11","23",0,10,-11.1,7
"5425","2016","2","12","0",0,10,-11.1,7
"5426","2016","2","12","1",0,10,-11.1,6
"5427","2016","2","12","2",0,10,-12.8,8
"5428","2016","2","12","3",0,10,-13.3,8
"5429","2016","2","12","4",0,10,-13.3,8
"5430","2016","2","12","5",0,10,-13.9,8
"5431","2016","2","12","6",0,10,-14.4,8
"5432","2016","2","12","7",0,10,-12.8,10
"5433","2016","2","12","8",0,10,-11.7,9
"5434","2016","2","12","9",0,10,-10,8
"5435","2016","2","12","10",0,10,-7.8,8
"5436","2016","2","12","11",0,10,-7.2,10
"5437","2016","2","12","12",0,10,-6.7,9
"5438","2016","2","12","13",0,10,-6.7,11
"5439","2016","2","12","14",5,6,-6.7,11
"5440","2016","2","12","15",7,1.75,-6.775,8.75
"5441","2016","2","12","16",7,1.75,-6.775,9
"5442","2016","2","12","17",7,1.833333333,-6.7,7.333333333
"5443","2016","2","12","18",7,3,-6.7,8
"5444","2016","2","12","19",5,7,-6.7,11
"5445","2016","2","12","20",3,6.125,-7.025,10
"5446","2016","2","12","21",5.25,4.1875,-6.4,15.75
"5447","2016","2","12","22",4.4,4.7,-6.7,15.2
"5448","2016","2","12","23",7,3.8125,-7.225,12.5
"5449","2016","2","13","0",5.5,3,-8.1,13.25
"5450","2016","2","13","1",0,8,-8.9,20
"5451","2016","2","13","2",7,1.75,-9.175,14.25
"5452","2016","2","13","3",4.428571429,4.607142857,-10.31428571,16.28571429
"5453","2016","2","13","4",0,10,-11.7,13
"5454","2016","2","13","5",5.75,2.0625,-12.775,16.25
"5455","2016","2","13","6",2.333333333,7.666666667,-13.3,15.66666667
"5456","2016","2","13","7",0,10,-13.9,13
"5457","2016","2","13","8",0,10,-13.3,16
"5458","2016","2","13","9",0,10,-12.2,13
"5459","2016","2","13","10",0,10,-11.7,15
"5460","2016","2","13","11",7,1.5,-12.1,14
"5461","2016","2","13","12",5.333333333,1.5,-11.33333333,15
"5462","2016","2","13","13",4,5.666666667,-11.33333333,15.33333333
"5463","2016","2","13","14",4.666666667,5.5,-11.5,13.66666667
"5464","2016","2","13","15",0,10,-11.1,10
"5465","2016","2","13","16",7,3.7,-11.7,14.4
"5466","2016","2","13","17",7,3,-12.1,12.5
"5467","2016","2","13","18",4.666666667,4.75,-12.4,8
"5468","2016","2","13","19",0,10,-13.3,7
"5469","2016","2","13","20",0,10,-13.3,6
"5470","2016","2","13","21",0,10,-13.9,6
"5471","2016","2","13","22",0,10,-14.4,7
"5472","2016","2","13","23",0,10,-14.4,6
"5473","2016","2","14","0",0,10,-14.4,7
"5474","2016","2","14","1",0,10,-14.4,7
"5475","2016","2","14","2",0,10,-14.4,6
"5476","2016","2","14","3",0,10,-15,8
"5477","2016","2","14","4",0,10,-15.6,7
"5478","2016","2","14","5",0,10,-15,7
"5479","2016","2","14","6",0,10,-15,5
"5480","2016","2","14","7",0,10,-15.6,5
"5481","2016","2","14","8",0,10,-14.4,3
"5482","2016","2","14","9",0,10,-11.7,5
"5483","2016","2","14","10",0,10,-11.1,0
"5484","2016","2","14","11",0,10,-10.6,0
"5485","2016","2","14","12",0,10,-9.4,7
"5486","2016","2","14","13",0,10,-8.9,7
"5487","2016","2","14","14",0,10,-8.3,0
"5488","2016","2","14","15",0,10,-8.3,6
"5489","2016","2","14","16",0,10,-7.8,6
"5490","2016","2","14","17",0,10,-7.8,7
"5491","2016","2","14","18",0,10,-8.3,5
"5492","2016","2","14","19",0,10,-7.8,6
"5493","2016","2","14","20",0,10,-7.8,8
"5494","2016","2","14","21",0,10,-7.2,6
"5495","2016","2","14","22",0,10,-6.7,8
"5496","2016","2","14","23",0,10,-6.7,10
"5497","2016","2","15","0",0,10,-6.1,14
"5498","2016","2","15","1",0,10,-5.6,9
"5499","2016","2","15","2",0,10,-5.6,9
"5500","2016","2","15","3",0,10,-5,10
"5501","2016","2","15","4",7,4,-5.6,9
"5502","2016","2","15","5",0,9,-5.6,7
"5503","2016","2","15","6",5,5,-5,6
"5504","2016","2","15","7",4.5,3.25,-4.7,7
"5505","2016","2","15","8",2,2.666666667,-4.066666667,7
"5506","2016","2","15","9",2,5,-3.3,7.666666667
"5507","2016","2","15","10",0,8,-2.5,7
"5508","2016","2","15","11",0,9,-1.1,6
"5509","2016","2","15","12",0,10,0.3,7.5
"5510","2016","2","15","13",0,9,1.1,11
"5511","2016","2","15","14",1.333333333,3.5,1.066666667,9.333333333
"5512","2016","2","15","15",3.5,0.6875,1.1,7.25
"5513","2016","2","15","16",3.5,0.6875,1.075,7
"5514","2016","2","15","17",2,4.833333333,1.1,6.333333333
"5515","2016","2","15","18",4,5,1.7,7
"5516","2016","2","15","19",4,3,1.7,7
"5517","2016","2","15","20",4,3.5,1.7,6
"5518","2016","2","15","21",4,2.916666667,1.7,4
"5519","2016","2","15","22",4.666666667,0.75,1.083333333,2.833333333
"5520","2016","2","15","23",4.777777778,0.5,1.088888889,4.666666667
"5521","2016","2","16","0",5,0.25,1.1,3.4
"5522","2016","2","16","1",5,0.5,1.066666667,5.666666667
"5523","2016","2","16","2",5,0.375,1.35,5.333333333
"5524","2016","2","16","3",5,0.25,1.7,5
"5525","2016","2","16","4",5,0.625,1.375,6
"5526","2016","2","16","5",5,0.3125,1.075,5.75
"5527","2016","2","16","6",4.2,1.8,1.08,9.2
"5528","2016","2","16","7",4,2,1.1,10
"5529","2016","2","16","8",6.25,1.875,1.1,9
"5530","2016","2","16","9",7,0.75,1.05,12.5
"5531","2016","2","16","10",7,0.9375,0.7,9.75
"5532","2016","2","16","11",7,2.75,1.1,10.5
"5533","2016","2","16","12",0,9,1.7,13
"5534","2016","2","16","13",0,10,2.2,13
"5535","2016","2","16","14",0,10,2.2,8
"5536","2016","2","16","15",0,10,2.1,8.5
"5537","2016","2","16","16",0,10,1.7,10
"5538","2016","2","16","17",2,5,1.1,6
"5539","2016","2","16","18",2,5,1.1,8
"5540","2016","2","16","19",0,9,1.1,6
"5541","2016","2","16","20",0,10,1.1,3
"5542","2016","2","16","21",0,8,0.8,4
"5543","2016","2","16","22",2,4,0.8,3
"5544","2016","2","16","23",2,2,0,2.75
"5545","2016","2","17","0",1.2,6,0,5.6
"5546","2016","2","17","1",0,7.5,-0.6,6
"5547","2016","2","17","2",0,8.25,-0.6,5.25
"5548","2016","2","17","3",0,10,-0.6,6
"5549","2016","2","17","4",0,9,-0.6,4.4
"5550","2016","2","17","5",0,7,0,6
"5551","2016","2","17","6",0,8.666666667,-0.6,7
"5552","2016","2","17","7",0,8,-0.6,6
"5553","2016","2","17","8",0,9,-0.6,13
"5554","2016","2","17","9",0,9,0,10
"5555","2016","2","17","10",0,8,0,8
"5556","2016","2","17","11",0,7,0,9
"5557","2016","2","17","12",5,6,0.6,10
"5558","2016","2","17","13",0,8,0.6,10
"5559","2016","2","17","14",0,8,1.1,9
"5560","2016","2","17","15",7,2.25,0.6,8.333333333
"5561","2016","2","17","16",3,6.625,1.1,8.5
"5562","2016","2","17","17",5,6,1.1,7
"5563","2016","2","17","18",6,1.375,-0.266666667,9.166666667
"5564","2016","2","17","19",5,3.916666667,-0.4,7
"5565","2016","2","17","20",0,7.75,-0.6,5.75
"5566","2016","2","17","21",0,10,-1.1,11
"5567","2016","2","17","22",0,10,-2.1,6
"5568","2016","2","17","23",0,10,-2.8,3
"5569","2016","2","18","0",0,10,-3.3,9
"5570","2016","2","18","1",0,10,-3.733333333,7
"5571","2016","2","18","2",0,10,-5,3
"5572","2016","2","18","3",0,10,-6.1,5
"5573","2016","2","18","4",0,10,-6.1,3
"5574","2016","2","18","5",0,10,-7.2,5
"5575","2016","2","18","6",0,10,-7.2,5
"5576","2016","2","18","7",0,10,-7.8,5
"5577","2016","2","18","8",0,10,-6.1,6
"5578","2016","2","18","9",0,10,-4.4,3
"5579","2016","2","18","10",0,10,-3.9,3
"5580","2016","2","18","11",0,10,-2.8,5
"5581","2016","2","18","12",0,10,-2.2,0
"5582","2016","2","18","13",0,10,-1.1,0
"5583","2016","2","18","14",0,10,0,0
"5584","2016","2","18","15",0,10,0.6,3
"5585","2016","2","18","16",0,10,0.6,0
"5586","2016","2","18","17",0,10,-0.6,5
"5587","2016","2","18","18",0,10,-0.6,5
"5588","2016","2","18","19",0,10,-2.2,6
"5589","2016","2","18","20",0,10,-2.2,7
"5590","2016","2","18","21",0,10,-2.8,7
"5591","2016","2","18","22",0,10,-3.3,7
"5592","2016","2","18","23",0,10,-2.8,3
"5593","2016","2","19","0",0,10,-3.3,7
"5594","2016","2","19","1",0,10,-2.8,8
"5595","2016","2","19","2",0,10,-2.2,8
"5596","2016","2","19","3",0,10,-1.7,7
"5597","2016","2","19","4",0,10,-1.1,7
"5598","2016","2","19","5",0,10,-0.6,8
"5599","2016","2","19","6",0,10,0,8
"5600","2016","2","19","7",0,10,0.6,7
"5601","2016","2","19","8",0,10,1.7,10
"5602","2016","2","19","9",0,10,2.8,10
"5603","2016","2","19","10",0,10,5,17
"5604","2016","2","19","11",0,10,7.8,15
"5605","2016","2","19","12",0,10,11.1,13
"5606","2016","2","19","13",0,10,13.9,15
"5607","2016","2","19","14",0,10,15.6,20
"5608","2016","2","19","15",0,10,15.6,20
"5609","2016","2","19","16",0,10,15.6,13
"5610","2016","2","19","17",0,10,15,14
"5611","2016","2","19","18",0,10,14.4,15
"5612","2016","2","19","19",0,10,13.9,14
"5613","2016","2","19","20",0,10,13.9,15
"5614","2016","2","19","21",0,10,13.3,13
"5615","2016","2","19","22",0,10,12.8,13
"5616","2016","2","19","23",0,10,13.9,25
"5617","2016","2","20","0",0,10,14.4,25
"5618","2016","2","20","1",0,10,14.4,26
"5619","2016","2","20","2",0,10,13.3,26
"5620","2016","2","20","3",0,10,11.7,17
"5621","2016","2","20","4",0,10,11.1,13
"5622","2016","2","20","5",0,10,11.1,14
"5623","2016","2","20","6",0,10,10.6,14
"5624","2016","2","20","7",0,10,11.1,13
"5625","2016","2","20","8",0,10,12.8,21
"5626","2016","2","20","9",0,10,14.4,18
"5627","2016","2","20","10",0,10,16.1,20
"5628","2016","2","20","11",0,10,17.8,18
"5629","2016","2","20","12",0,10,18.9,21
"5630","2016","2","20","13",0,10,19.4,24
"5631","2016","2","20","14",0,10,20,28
"5632","2016","2","20","15",0,10,19.4,20
"5633","2016","2","20","16",0,10,19.4,24
"5634","2016","2","20","17",0,10,18.3,16
"5635","2016","2","20","18",0,10,17.2,15
"5636","2016","2","20","19",0,10,17.2,16
"5637","2016","2","20","20",0,10,16.7,16
"5638","2016","2","20","21",0,10,15.6,11
"5639","2016","2","20","22",0,10,14.4,9
"5640","2016","2","20","23",0,10,12.8,6
"5641","2016","2","21","0",0,10,12.2,0
"5642","2016","2","21","1",0,10,11.7,3
"5643","2016","2","21","2",0,10,11.1,3
"5644","2016","2","21","3",0,10,10.6,5
"5645","2016","2","21","4",0,10,9.4,0
"5646","2016","2","21","5",0,10,8.9,3
"5647","2016","2","21","6",0,10,9.4,3
"5648","2016","2","21","7",0,10,7.8,0
"5649","2016","2","21","8",0,10,7.2,6
"5650","2016","2","21","9",0,10,7.8,6
"5651","2016","2","21","10",0,10,10,10
"5652","2016","2","21","11",0,10,11.7,6
"5653","2016","2","21","12",0,10,12.2,6
"5654","2016","2","21","13",0,10,13.3,8
"5655","2016","2","21","14",0,10,13.9,5
"5656","2016","2","21","15",0,10,13.3,8
"5657","2016","2","21","16",0,10,12.8,10
"5658","2016","2","21","17",0,10,10,13
"5659","2016","2","21","18",0,10,8.3,11
"5660","2016","2","21","19",0,10,7.8,10
"5661","2016","2","21","20",0,10,6.7,14
"5662","2016","2","21","21",0,10,4.4,9
"5663","2016","2","21","22",0,10,3.9,8
"5664","2016","2","21","23",0,10,2.8,10
"5665","2016","2","22","0",0,10,2.2,6
"5666","2016","2","22","1",0,10,1.7,8
"5667","2016","2","22","2",0,10,1.1,8
"5668","2016","2","22","3",0,10,0.6,6
"5669","2016","2","22","4",0,10,0,5
"5670","2016","2","22","5",0,10,-0.6,5
"5671","2016","2","22","6",0,10,-1.1,5
"5672","2016","2","22","7",0,10,0,5
"5673","2016","2","22","8",0,10,1.7,5
"5674","2016","2","22","9",0,10,3.9,7
"5675","2016","2","22","10",0,10,6.1,6
"5676","2016","2","22","11",0,10,7.2,3
"5677","2016","2","22","12",0,10,8.3,7
"5678","2016","2","22","13",0,10,9.4,3
"5679","2016","2","22","14",0,10,10,5
"5680","2016","2","22","15",0,10,10.6,7
"5681","2016","2","22","16",0,10,10,8
"5682","2016","2","22","17",0,10,8.3,7
"5683","2016","2","22","18",0,10,7.2,7
"5684","2016","2","22","19",0,10,6.7,5
"5685","2016","2","22","20",0,10,5.6,7
"5686","2016","2","22","21",0,10,5,5
"5687","2016","2","22","22",0,10,4.4,3
"5688","2016","2","22","23",0,10,3.9,3
"5689","2016","2","23","0",0,10,3.9,3
"5690","2016","2","23","1",0,10,3.3,3
"5691","2016","2","23","2",0,10,3.3,3
"5692","2016","2","23","3",0,10,3.3,3
"5693","2016","2","23","4",0,10,3.3,3
"5694","2016","2","23","5",0,10,3.9,6
"5695","2016","2","23","6",0,10,4.4,3
"5696","2016","2","23","7",0,10,5,3
"5697","2016","2","23","8",0,10,6.1,8
"5698","2016","2","23","9",0,10,7.2,7
"5699","2016","2","23","10",0,10,8.6,8
"5700","2016","2","23","11",0,10,10,9
"5701","2016","2","23","12",0,10,11.1,8
"5702","2016","2","23","13",0,10,11.1,13
"5703","2016","2","23","14",0,10,10,10
"5704","2016","2","23","15",2.666666667,10,10.76666667,10.33333333
"5705","2016","2","23","16",0,10,10.6,10
"5706","2016","2","23","17",0,10,8.9,13
"5707","2016","2","23","18",0,10,8.3,10
"5708","2016","2","23","19",0,10,7.2,14
"5709","2016","2","23","20",0,10,7.2,13
"5710","2016","2","23","21",0,10,6.7,11
"5711","2016","2","23","22",0,10,5.6,10
"5712","2016","2","23","23",0,10,5.6,11
"5713","2016","2","24","0",0,10,5,10
"5714","2016","2","24","1",0,10,5.6,11
"5715","2016","2","24","2",5,5,5,8.5
"5716","2016","2","24","3",5,6,4.4,9
"5717","2016","2","24","4",1.6,8.8,4.32,11
"5718","2016","2","24","5",4,10,5,14
"5719","2016","2","24","6",4,5,5,14
"5720","2016","2","24","7",4,6,5.6,9
"5721","2016","2","24","8",0,10,6.1,10
"5722","2016","2","24","9",0,10,7.8,11
"5723","2016","2","24","10",0,10,10.6,16
"5724","2016","2","24","11",0,10,13.3,17
"5725","2016","2","24","12",0,10,15.6,18
"5726","2016","2","24","13",0,10,17.8,13
"5727","2016","2","24","14",0,10,17.2,17
"5728","2016","2","24","15",2,10,14.7,12
"5729","2016","2","24","16",4.8,3.25,12.54,15
"5730","2016","2","24","17",0,10,11.1,9
"5731","2016","2","24","18",0,10,10.6,9
"5732","2016","2","24","19",0,10,10.6,3
"5733","2016","2","24","20",8,2.833333333,11.3,14.66666667
"5734","2016","2","24","21",7,5,10.3,10.5
"5735","2016","2","24","22",0,10,9.4,9
"5736","2016","2","24","23",2.666666667,9.666666667,8.3,13.33333333
"5737","2016","2","25","0",4,10,7.8,20
"5738","2016","2","25","1",4,10,6.4,14.5
"5739","2016","2","25","2",2.666666667,10,5.366666667,16.33333333
"5740","2016","2","25","3",2,10,3.85,19.5
"5741","2016","2","25","4",2,10,3.05,19
"5742","2016","2","25","5",2.333333333,8.666666667,2.8,16.33333333
"5743","2016","2","25","6",7,6,1.7,20
"5744","2016","2","25","7",5,6,1.7,16
"5745","2016","2","25","8",4.666666667,5.666666667,1.1,19.66666667
"5746","2016","2","25","9",7,1.5,0.9,18.66666667
"5747","2016","2","25","10",7,2.625,0.975,17.25
"5748","2016","2","25","11",7,3.5,1.7,20.5
"5749","2016","2","25","12",7,2,1.85,19
"5750","2016","2","25","13",7,2.3125,1.9,13
"5751","2016","2","25","14",7.222222222,1.638888889,1.4,15.22222222
