"","Month","Day","Year","Hour","StationId","Bike_out","MeanOfTripDuration_1","MedianOfTripDuration_1","MeanOfTripDuration_2","MedianOfTripDuration_2","Customer","Daily","Subscriber","Unknown","Bike_in","RackQnty","Latitude","Longitude","Weekend","Holiday","DayofWeek","Weather.type","Visibility","Temperature","Wind.speed"
"6377","9","26","2015","16",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sat",0,10,22.2,13
"6378","9","26","2015","17",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sat",0,10,20.6,8
"6379","9","26","2015","18",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sat",0,10,19.4,8
"6380","9","26","2015","19",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sat",0,10,17.8,9
"6381","9","26","2015","20",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sat",0,10,16.7,8
"6382","9","26","2015","21",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sat",0,10,16.1,7
"6383","9","26","2015","22",1008,0,0,0,0,0,0,0,0,0,1,35,40.440368,-79.988636,"1","0","Sat",0,10,16.7,7
"6384","9","26","2015","23",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sat",0,10,16.7,8
"6385","9","27","2015","0",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,16.7,7
"6386","9","27","2015","1",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,16.1,8
"6387","9","27","2015","2",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,16.1,8
"6388","9","27","2015","3",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,15.6,8
"6389","9","27","2015","4",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,15.6,7
"6390","9","27","2015","5",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,15.6,6
"6391","9","27","2015","6",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,15,7
"6392","9","27","2015","7",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,16.7,10
"6393","9","27","2015","8",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,17.2,10
"6394","9","27","2015","9",1008,1,2431,2431,2431,2431,1,0,0,0,1,35,40.440368,-79.988636,"1","0","Sun",0,10,18.9,9
"6395","9","27","2015","10",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,20.6,11
"6396","9","27","2015","11",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,21.7,10
"6397","9","27","2015","12",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,22.2,15
"6398","9","27","2015","13",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,22.2,10
"6399","9","27","2015","14",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,22.8,10
"6400","9","27","2015","15",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,23.3,15
"6401","9","27","2015","16",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,22.2,10
"6402","9","27","2015","17",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,20.6,13
"6403","9","27","2015","18",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",4,10,18.3,11
"6404","9","27","2015","19",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,17.8,14
"6405","9","27","2015","20",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,17.8,13
"6406","9","27","2015","21",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,18.9,8
"6407","9","27","2015","22",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",4,10,17.2,6
"6408","9","27","2015","23",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"1","0","Sun",0,10,17.2,8
"6409","9","28","2015","0",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,17.8,5
"6410","9","28","2015","1",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",4,4,16.7,6
"6411","9","28","2015","2",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,16.7,5
"6412","9","28","2015","3",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,9,16.7,6
"6413","9","28","2015","4",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,16.7,5
"6414","9","28","2015","5",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",4,9,17.2,5
"6415","9","28","2015","6",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",4.333333333,2.416666667,16.8,6.333333333
"6416","9","28","2015","7",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",3,4.5,16.95,6.5
"6417","9","28","2015","8",1008,1,217,217,217,217,0,0,1,0,0,35,40.440368,-79.988636,"0","0","Mon",4,6,17.8,3
"6418","9","28","2015","9",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",4.666666667,1.25,18.2,5.333333333
"6419","9","28","2015","10",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",4.2,3.3,18.04,5.6
"6420","9","28","2015","11",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",2.5,7,19.275,5.75
"6421","9","28","2015","12",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",2,8.5,20.3,6.5
"6422","9","28","2015","13",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,21.7,8
"6423","9","28","2015","14",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,22.23333333,7.666666667
"6424","9","28","2015","15",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,21.05,8
"6425","9","28","2015","16",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,20.85,6.5
"6426","9","28","2015","17",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,20.6,3
"6427","9","28","2015","18",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,21.1,3
"6428","9","28","2015","19",1008,1,1347,1347,1347,1347,0,0,1,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,20.6,3
"6429","9","28","2015","20",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,20.6,0
"6430","9","28","2015","21",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,20,5
"6431","9","28","2015","22",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,19.4,5
"6432","9","28","2015","23",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Mon",0,10,20,3
"6433","9","29","2015","0",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,20,6
"6434","9","29","2015","1",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,19.4,5
"6435","9","29","2015","2",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,18.9,5
"6436","9","29","2015","3",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,18.9,5
"6437","9","29","2015","4",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,20,6
"6438","9","29","2015","5",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,19.4,5
"6439","9","29","2015","6",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,19.4,5
"6440","9","29","2015","7",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",0,10,20,7
"6441","9","29","2015","8",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4,9,20,6
"6442","9","29","2015","9",1008,1,172,172,172,172,0,0,1,0,0,35,40.440368,-79.988636,"0","0","Tue",4,2,19.2,5
"6443","9","29","2015","10",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4.75,2.125,19.3,5.5
"6444","9","29","2015","11",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4.857142857,1.821428571,19.82857143,4.714285714
"6445","9","29","2015","12",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4,3.75,20.8,3
"6446","9","29","2015","13",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",3.6,3.2,20.56,4.2
"6447","9","29","2015","14",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4.6,3.15,20.56,3.4
"6448","9","29","2015","15",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4,1,20,5
"6449","9","29","2015","16",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4.25,1.625,20,3
"6450","9","29","2015","17",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",5,2,18.2,8.666666667
"6451","9","29","2015","18",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",5,2.35,18.24,6.4
"6452","9","29","2015","19",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",5,2,18.93333333,8.666666667
"6453","9","29","2015","20",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",5,2,18.15,9.5
"6454","9","29","2015","21",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4.5,3.25,18.25,9.833333333
"6455","9","29","2015","22",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4,3.3125,18.3,10.25
"6456","9","29","2015","23",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Tue",4.5,2.0625,17.975,9.75
"6457","9","30","2015","0",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",4,2.4375,17.5,8.75
"6458","9","30","2015","1",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",4,4,17.2,10
"6459","9","30","2015","2",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",4,2,16.91666667,9.166666667
"6460","9","30","2015","3",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",4,1.25,16.95,8
"6461","9","30","2015","4",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",3.8,2.55,16.7,10.2
"6462","9","30","2015","5",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,9,16.1,9
"6463","9","30","2015","6",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",4,5.25,15.86666667,9
"6464","9","30","2015","7",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0.666666667,8.666666667,15.6,9.333333333
"6465","9","30","2015","8",1008,1,118,118,118,118,0,0,1,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,15.6,8
"6466","9","30","2015","9",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,15.6,8
"6467","9","30","2015","10",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,15.85,7.5
"6468","9","30","2015","11",1008,3,25,19,25,19,1,0,2,0,3,35,40.440368,-79.988636,"0","0","Wed",0,8.5,15,9
"6469","9","30","2015","12",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,15.6,7.333333333
"6470","9","30","2015","13",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,16.05,7
"6471","9","30","2015","14",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,15.85,7
"6472","9","30","2015","15",1008,0,0,0,0,0,0,0,0,0,1,35,40.440368,-79.988636,"0","0","Wed",0,10,16.1,7
"6473","9","30","2015","16",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,15.6,9
"6474","9","30","2015","17",1008,0,0,0,0,0,0,0,0,0,1,35,40.440368,-79.988636,"0","0","Wed",0,10,15.6,8
"6475","9","30","2015","18",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,14.4,9
"6476","9","30","2015","19",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,14.4,7
"6477","9","30","2015","20",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,13.9,10
"6478","9","30","2015","21",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,13.3,8
"6479","9","30","2015","22",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,12.8,8
"6480","9","30","2015","23",1008,0,0,0,0,0,0,0,0,0,0,35,40.440368,-79.988636,"0","0","Wed",0,10,12.2,8
"6481","9","1","2015","0",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,9,22.8,0
"6482","9","1","2015","1",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,9,22.2,3
"6483","9","1","2015","2",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,7,21.1,0
"6484","9","1","2015","3",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",5,6,20.6,0
"6485","9","1","2015","4",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",5,4,19.4,0
"6486","9","1","2015","5",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",2,2.416666667,18.93333333,5.666666667
"6487","9","1","2015","6",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",3,2.666666667,19.26666667,4.333333333
"6488","9","1","2015","7",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",5,4,21.7,3
"6489","9","1","2015","8",1009,1,302,302,302,302,0,0,1,0,0,19,40.445844,-79.99238,"0","0","Tue",0,7,24.4,0
"6490","9","1","2015","9",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,7,26.1,0
"6491","9","1","2015","10",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,9,27.2,5
"6492","9","1","2015","11",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,10,29.4,6
"6493","9","1","2015","12",1009,0,0,0,0,0,0,0,0,0,1,19,40.445844,-79.99238,"0","0","Tue",0,10,30,6
"6494","9","1","2015","13",1009,0,0,0,0,0,0,0,0,0,1,19,40.445844,-79.99238,"0","0","Tue",0,10,30.6,6
"6495","9","1","2015","14",1009,1,2,2,2,2,0,0,1,0,1,19,40.445844,-79.99238,"0","0","Tue",0,10,30,6
"6496","9","1","2015","15",1009,1,490,490,490,490,0,0,1,0,1,19,40.445844,-79.99238,"0","0","Tue",0,10,30.6,5
"6497","9","1","2015","16",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,10,30.6,5
"6498","9","1","2015","17",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,10,28.9,6
"6499","9","1","2015","18",1009,3,219,184,219,184,2,0,1,0,2,19,40.445844,-79.99238,"0","0","Tue",0,10,27.8,7
"6500","9","1","2015","19",1009,0,0,0,0,0,0,0,0,0,1,19,40.445844,-79.99238,"0","0","Tue",0,10,26.7,5
"6501","9","1","2015","20",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,10,26.1,7
"6502","9","1","2015","21",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,10,25.6,7
"6503","9","1","2015","22",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,10,25,0
"6504","9","1","2015","23",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Tue",0,10,24.4,3
"6505","9","2","2015","0",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,22.8,0
"6506","9","2","2015","1",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,9,21.7,5
"6507","9","2","2015","2",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,8,21.7,6
"6508","9","2","2015","3",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,8,21.7,3
"6509","9","2","2015","4",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,8,21.7,0
"6510","9","2","2015","5",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",5,6,20.6,3
"6511","9","2","2015","6",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",5,6,22.2,0
"6512","9","2","2015","7",1009,1,513,513,513,513,0,0,1,0,0,19,40.445844,-79.99238,"0","0","Wed",5,6,23.3,0
"6513","9","2","2015","8",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,7,23.9,0
"6514","9","2","2015","9",1009,4,451,451,3086,3202,2,0,2,0,3,19,40.445844,-79.99238,"0","0","Wed",0,9,26.1,3
"6515","9","2","2015","10",1009,4,998.5,1251.5,998.5,1251.5,2,0,2,0,2,19,40.445844,-79.99238,"0","0","Wed",8,10,26.85,8
"6516","9","2","2015","11",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",8,5.25,25,6.666666667
"6517","9","2","2015","12",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,26.35,7
"6518","9","2","2015","13",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,30,9
"6519","9","2","2015","14",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,30,3
"6520","9","2","2015","15",1009,8,214.2,73,214.2,73,2,0,6,0,6,19,40.445844,-79.99238,"0","0","Wed",0,10,30,3
"6521","9","2","2015","16",1009,3,160.5,160.5,2086.33333333333,305,1,0,2,0,2,19,40.445844,-79.99238,"0","0","Wed",0,10,30.6,5
"6522","9","2","2015","17",1009,0,0,0,0,0,0,0,0,0,1,19,40.445844,-79.99238,"0","0","Wed",0,10,29.4,9
"6523","9","2","2015","18",1009,1,624,624,624,624,0,0,1,0,1,19,40.445844,-79.99238,"0","0","Wed",0,10,26.1,8
"6524","9","2","2015","19",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,25.6,9
"6525","9","2","2015","20",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,25,5
"6526","9","2","2015","21",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,23.9,5
"6527","9","2","2015","22",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,22.8,6
"6528","9","2","2015","23",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Wed",0,10,22.2,6
"6529","9","3","2015","0",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,9,21.1,6
"6530","9","3","2015","1",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,9,21.1,8
"6531","9","3","2015","2",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,8,20.6,7
"6532","9","3","2015","3",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",5,6,20,5
"6533","9","3","2015","4",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",2,5,19.4,0
"6534","9","3","2015","5",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",5,4,20,6
"6535","9","3","2015","6",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",5,4,20,6
"6536","9","3","2015","7",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",5,6,21.1,6
"6537","9","3","2015","8",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,8,23.3,3
"6538","9","3","2015","9",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,9,25,3
"6539","9","3","2015","10",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,9,26.1,5
"6540","9","3","2015","11",1009,1,527,527,527,527,1,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,9,28.3,5
"6541","9","3","2015","12",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,10,30,3
"6542","9","3","2015","13",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",8,10,28.85,6
"6543","9","3","2015","14",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",2.666666667,10,28.86666667,7.666666667
"6544","9","3","2015","15",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,10,27.2,6
"6545","9","3","2015","16",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,10,27.8,3
"6546","9","3","2015","17",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",8,8,26.05,0
"6547","9","3","2015","18",1009,0,0,0,0,0,0,0,0,0,1,19,40.445844,-79.99238,"0","0","Thu",8,9,25,7
"6548","9","3","2015","19",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",8,9,24.4,6
"6549","9","3","2015","20",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",8,8,23.3,3
"6550","9","3","2015","21",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,8,22.75,8
"6551","9","3","2015","22",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,8,22.2,5
"6552","9","3","2015","23",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Thu",0,8,22.2,0
"6553","9","4","2015","0",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,6,21.1,6
"6554","9","4","2015","1",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,6,20.6,6
"6555","9","4","2015","2",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,5,20,5
"6556","9","4","2015","3",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,5,20,7
"6557","9","4","2015","4",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,4,20,5
"6558","9","4","2015","5",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,4,20.6,0
"6559","9","4","2015","6",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,4,20.6,0
"6560","9","4","2015","7",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,3,21.1,5
"6561","9","4","2015","8",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,5,23.3,5
"6562","9","4","2015","9",1009,7,459.333333333333,411.5,459.333333333333,411.5,2,0,5,0,6,19,40.445844,-79.99238,"0","0","Fri",5,6,25.6,7
"6563","9","4","2015","10",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,26.7,3
"6564","9","4","2015","11",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,28.3,3
"6565","9","4","2015","12",1009,2,981.5,981.5,981.5,981.5,0,0,2,0,1,19,40.445844,-79.99238,"0","0","Fri",0,10,29.4,8
"6566","9","4","2015","13",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,30,3
"6567","9","4","2015","14",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,31.7,7
"6568","9","4","2015","15",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,30.6,3
"6569","9","4","2015","16",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,29.4,0
"6570","9","4","2015","17",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,28.9,9
"6571","9","4","2015","18",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,26.1,5
"6572","9","4","2015","19",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,10,25,0
"6573","9","4","2015","20",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",0,7,23.3,5
"6574","9","4","2015","21",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,6,21.7,5
"6575","9","4","2015","22",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,6,21.1,6
"6576","9","4","2015","23",1009,0,0,0,0,0,0,0,0,0,0,19,40.445844,-79.99238,"0","0","Fri",5,5,21.7,0
