"","StationId","Month","Day","Year","Hour","Bike_out","MeanOfTripDuration_1","MedianOfTripDuration_1","MeanOfTripDuration_2","MedianOfTripDuration_2","Customer","Daily","Subscriber","Unknown","Bike_in"
"37184",1010,"10","6","2015","17",3,537.333333333333,563,537.333333333333,563,1,0,2,0,0
"37185",1010,"10","6","2015","18",1,481,481,481,481,0,0,1,0,2
"37186",1010,"10","6","2015","19",3,1151,1548,1151,1548,0,0,3,0,1
"37187",1010,"10","6","2015","20",0,0,0,0,0,0,0,0,0,2
"37188",1010,"10","6","2015","21",1,426,426,426,426,1,0,0,0,1
"37189",1010,"10","6","2015","6",0,0,0,0,0,0,0,0,0,1
"37190",1010,"10","6","2015","8",0,0,0,0,0,0,0,0,0,2
"37191",1010,"10","6","2015","9",0,0,0,0,0,0,0,0,0,2
"37192",1010,"10","7","2015","10",0,0,0,0,0,0,0,0,0,2
"37193",1010,"10","7","2015","11",1,2405,2405,2405,2405,0,0,1,0,0
"37194",1010,"10","7","2015","12",5,1620.8,1739,1620.8,1739,3,0,2,0,5
"37195",1010,"10","7","2015","13",0,0,0,0,0,0,0,0,0,1
"37196",1010,"10","7","2015","15",1,842,842,842,842,0,0,1,0,1
"37197",1010,"10","7","2015","16",1,2397,2397,2397,2397,0,0,1,0,1
"37198",1010,"10","7","2015","17",4,1375.25,1000,1375.25,1000,0,0,4,0,0
"37199",1010,"10","7","2015","18",7,951.833333333333,655.5,1359.14285714286,780,7,0,0,0,3
"37200",1010,"10","7","2015","19",1,0,0,4001,4001,0,0,1,0,4
"37201",1010,"10","7","2015","21",1,757,757,757,757,1,0,0,0,3
"37202",1010,"10","7","2015","22",0,0,0,0,0,0,0,0,0,2
"37203",1010,"10","7","2015","23",1,984,984,984,984,0,0,1,0,1
"37204",1010,"10","7","2015","5",0,0,0,0,0,0,0,0,0,1
"37205",1010,"10","7","2015","8",1,389,389,389,389,0,0,1,0,2
"37206",1010,"10","7","2015","9",0,0,0,0,0,0,0,0,0,1
"37207",1010,"10","8","2015","11",3,396,396,1616,423,1,0,2,0,0
"37208",1010,"10","8","2015","12",2,212.5,212.5,212.5,212.5,1,0,1,0,4
"37209",1010,"10","8","2015","13",2,735,735,735,735,0,0,2,0,2
"37210",1010,"10","8","2015","14",3,792,792,792,792,2,0,1,0,1
"37211",1010,"10","8","2015","15",4,713,651,713,651,3,0,1,0,2
"37212",1010,"10","8","2015","16",1,646,646,646,646,0,0,1,0,1
"37213",1010,"10","8","2015","17",5,523.4,414,523.4,414,2,0,3,0,0
"37214",1010,"10","8","2015","18",0,0,0,0,0,0,0,0,0,1
"37215",1010,"10","8","2015","19",1,0,0,0,0,0,0,1,0,0
"37216",1010,"10","8","2015","5",0,0,0,0,0,0,0,0,0,1
"37217",1010,"10","8","2015","6",0,0,0,0,0,0,0,0,0,1
"37218",1010,"10","8","2015","7",0,0,0,0,0,0,0,0,0,1
"37219",1010,"10","8","2015","8",0,0,0,0,0,0,0,0,0,1
"37220",1010,"10","8","2015","9",0,0,0,0,0,0,0,0,0,2
"37221",1010,"10","9","2015","14",0,0,0,0,0,0,0,0,0,2
"37222",1010,"10","9","2015","15",0,0,0,0,0,0,0,0,0,1
"37223",1010,"10","9","2015","16",1,393,393,393,393,0,0,1,0,0
"37224",1010,"10","9","2015","17",2,1308,1308,1308,1308,0,0,2,0,2
"37225",1010,"10","9","2015","18",0,0,0,0,0,0,0,0,0,1
"37226",1010,"10","9","2015","20",2,387.5,387.5,387.5,387.5,2,0,0,0,0
"37227",1010,"10","9","2015","7",0,0,0,0,0,0,0,0,0,2
"37228",1010,"10","9","2015","9",0,0,0,0,0,0,0,0,0,2
"37229",1010,"11","1","2015","10",0,0,0,0,0,0,0,0,0,1
"37230",1010,"11","1","2015","11",2,1385.5,1385.5,1385.5,1385.5,1,0,1,0,2
"37231",1010,"11","1","2015","13",1,0,0,3725,3725,1,0,0,0,0
"37232",1010,"11","1","2015","14",0,0,0,0,0,0,0,0,0,1
"37233",1010,"11","1","2015","16",0,0,0,0,0,0,0,0,0,1
"37234",1010,"11","1","2015","17",0,0,0,0,0,0,0,0,0,4
"37235",1010,"11","10","2015","17",1,664,664,664,664,0,0,1,0,0
"37236",1010,"11","10","2015","20",0,0,0,0,0,0,0,0,0,1
"37237",1010,"11","11","2015","10",0,0,0,0,0,0,0,0,0,2
"37238",1010,"11","11","2015","11",0,0,0,0,0,0,0,0,0,1
"37239",1010,"11","11","2015","12",0,0,0,0,0,0,0,0,0,1
"37240",1010,"11","11","2015","13",1,889,889,889,889,0,0,1,0,0
"37241",1010,"11","11","2015","15",2,2304.5,2304.5,2304.5,2304.5,2,0,0,0,0
"37242",1010,"11","11","2015","16",1,415,415,415,415,1,0,0,0,2
"37243",1010,"11","11","2015","17",1,612,612,612,612,0,0,1,0,0
"37244",1010,"11","11","2015","19",2,407.5,407.5,407.5,407.5,2,0,0,0,0
"37245",1010,"11","11","2015","23",0,0,0,0,0,0,0,0,0,2
"37246",1010,"11","11","2015","7",0,0,0,0,0,0,0,0,0,1
"37247",1010,"11","11","2015","8",1,421,421,421,421,0,0,1,0,2
"37248",1010,"11","11","2015","9",1,866,866,866,866,0,0,1,0,0
"37249",1010,"11","12","2015","10",2,0,0,0,0,1,1,0,0,0
"37250",1010,"11","12","2015","11",2,0,0,0,0,2,0,0,0,0
"37251",1010,"11","12","2015","13",1,2935,2935,2935,2935,1,0,0,0,0
"37252",1010,"11","12","2015","14",1,674,674,674,674,0,0,1,0,6
"37253",1010,"11","12","2015","15",2,281,281,281,281,2,0,0,0,1
"37254",1010,"11","12","2015","16",2,9,9,2237.5,2237.5,2,0,0,0,1
"37255",1010,"11","12","2015","17",4,602,602,3028.75,3783.5,3,0,1,0,0
"37256",1010,"11","12","2015","18",1,498,498,498,498,0,0,1,0,4
"37257",1010,"11","12","2015","19",2,296.5,296.5,296.5,296.5,0,0,2,0,5
"37258",1010,"11","12","2015","8",0,0,0,0,0,0,0,0,0,1
"37259",1010,"11","12","2015","9",1,0,0,0,0,0,1,0,0,2
"37260",1010,"11","13","2015","10",2,402,402,402,402,2,0,0,0,0
"37261",1010,"11","13","2015","11",1,0,0,0,0,1,0,0,0,0
"37262",1010,"11","13","2015","12",3,1359.33333333333,1542,1359.33333333333,1542,2,0,1,0,5
"37263",1010,"11","13","2015","13",0,0,0,0,0,0,0,0,0,3
"37264",1010,"11","13","2015","15",0,0,0,0,0,0,0,0,0,2
"37265",1010,"11","13","2015","16",4,398,504,398,504,4,0,0,0,1
"37266",1010,"11","13","2015","17",2,304,304,304,304,0,0,2,0,2
"37267",1010,"11","13","2015","7",0,0,0,0,0,0,0,0,0,3
"37268",1010,"11","13","2015","8",0,0,0,0,0,0,0,0,0,1
"37269",1010,"11","13","2015","9",4,0,0,0,0,4,0,0,0,0
"37270",1010,"11","14","2015","11",1,0,0,0,0,0,0,1,0,0
"37271",1010,"11","14","2015","14",7,846.142857142857,866,846.142857142857,866,6,0,1,0,2
"37272",1010,"11","14","2015","16",1,1008,1008,1008,1008,0,0,1,0,0
"37273",1010,"11","14","2015","17",0,0,0,0,0,0,0,0,0,2
"37274",1010,"11","14","2015","9",1,308,308,308,308,0,0,1,0,0
"37275",1010,"11","15","2015","12",1,386,386,386,386,0,0,1,0,0
"37276",1010,"11","15","2015","13",0,0,0,0,0,0,0,0,0,1
"37277",1010,"11","15","2015","14",1,0,0,3931,3931,1,0,0,0,0
"37278",1010,"11","15","2015","15",0,0,0,0,0,0,0,0,0,2
"37279",1010,"11","15","2015","17",0,0,0,0,0,0,0,0,0,1
"37280",1010,"11","15","2015","18",0,0,0,0,0,0,0,0,0,2
"37281",1010,"11","15","2015","2",1,264,264,264,264,0,0,1,0,0
"37282",1010,"11","16","2015","10",3,0,0,6324.66666666667,6246,3,0,0,0,0
"37283",1010,"11","16","2015","12",1,1991,1991,1991,1991,1,0,0,0,4
"37284",1010,"11","16","2015","13",0,0,0,0,0,0,0,0,0,2
"37285",1010,"11","16","2015","16",1,374,374,374,374,0,0,1,0,3
"37286",1010,"11","16","2015","17",1,681,681,681,681,0,0,1,0,0
"37287",1010,"11","16","2015","18",1,253,253,253,253,0,0,1,0,0
"37288",1010,"11","16","2015","19",1,354,354,354,354,1,0,0,0,1
"37289",1010,"11","16","2015","20",1,352,352,352,352,0,0,1,0,1
"37290",1010,"11","16","2015","5",0,0,0,0,0,0,0,0,0,1
"37291",1010,"11","16","2015","8",0,0,0,0,0,0,0,0,0,1
"37292",1010,"11","17","2015","10",0,0,0,0,0,0,0,0,0,3
"37293",1010,"11","17","2015","13",3,3014.33333333333,3027,3014.33333333333,3027,3,0,0,0,3
"37294",1010,"11","17","2015","14",0,0,0,0,0,0,0,0,0,1
"37295",1010,"11","17","2015","15",0,0,0,0,0,0,0,0,0,1
"37296",1010,"11","17","2015","17",1,422,422,422,422,0,0,1,0,2
"37297",1010,"11","17","2015","18",1,441,441,441,441,0,0,1,0,0
"37298",1010,"11","17","2015","20",0,0,0,0,0,0,0,0,0,1
"37299",1010,"11","17","2015","21",1,1058,1058,1058,1058,1,0,0,0,0
"37300",1010,"11","18","2015","10",2,383,383,383,383,0,0,2,0,0
"37301",1010,"11","18","2015","11",2,478,478,478,478,1,0,1,0,0
"37302",1010,"11","18","2015","12",0,0,0,0,0,0,0,0,0,3
"37303",1010,"11","18","2015","13",1,305,305,305,305,0,0,1,0,2
"37304",1010,"11","18","2015","17",6,453.333333333333,469.5,453.333333333333,469.5,1,0,5,0,2
"37305",1010,"11","18","2015","19",0,0,0,0,0,0,0,0,0,1
"37306",1010,"11","18","2015","5",1,590,590,590,590,0,0,1,0,1
"37307",1010,"11","18","2015","6",0,0,0,0,0,0,0,0,0,1
"37308",1010,"11","18","2015","7",0,0,0,0,0,0,0,0,0,1
"37309",1010,"11","18","2015","8",0,0,0,0,0,0,0,0,0,1
"37310",1010,"11","18","2015","9",0,0,0,0,0,0,0,0,0,2
"37311",1010,"11","19","2015","10",0,0,0,0,0,0,0,0,0,1
"37312",1010,"11","19","2015","11",4,683,286.5,683,286.5,2,0,2,0,1
"37313",1010,"11","19","2015","12",1,538,538,538,538,1,0,0,0,1
"37314",1010,"11","19","2015","13",4,810.5,862,810.5,862,4,0,0,0,5
"37315",1010,"11","19","2015","15",1,1558,1558,1558,1558,0,0,1,0,3
"37316",1010,"11","19","2015","17",2,935.5,935.5,935.5,935.5,0,0,2,0,1
"37317",1010,"11","19","2015","7",1,9,9,9,9,0,0,1,0,2
"37318",1010,"11","19","2015","9",0,0,0,0,0,0,0,0,0,1
"37319",1010,"11","2","2015","10",2,856,856,856,856,2,0,0,0,0
"37320",1010,"11","2","2015","11",0,0,0,0,0,0,0,0,0,1
"37321",1010,"11","2","2015","12",1,2018,2018,2018,2018,1,0,0,0,2
"37322",1010,"11","2","2015","15",0,0,0,0,0,0,0,0,0,1
"37323",1010,"11","2","2015","16",1,616,616,616,616,0,0,1,0,0
"37324",1010,"11","2","2015","17",3,895.666666666667,656,895.666666666667,656,1,0,2,0,1
"37325",1010,"11","2","2015","19",1,335,335,335,335,0,0,1,0,0
"37326",1010,"11","2","2015","20",0,0,0,0,0,0,0,0,0,2
"37327",1010,"11","2","2015","21",1,3045,3045,3045,3045,0,0,1,0,1
"37328",1010,"11","2","2015","6",0,0,0,0,0,0,0,0,0,1
"37329",1010,"11","2","2015","8",0,0,0,0,0,0,0,0,0,1
"37330",1010,"11","20","2015","10",1,690,690,690,690,0,0,1,0,0
"37331",1010,"11","20","2015","11",1,534,534,534,534,0,0,1,0,1
"37332",1010,"11","20","2015","12",0,0,0,0,0,0,0,0,0,1
"37333",1010,"11","20","2015","13",0,0,0,0,0,0,0,0,0,1
"37334",1010,"11","20","2015","15",0,0,0,0,0,0,0,0,0,1
"37335",1010,"11","20","2015","16",1,334,334,334,334,0,0,1,0,0
"37336",1010,"11","20","2015","17",1,1419,1419,1419,1419,0,0,1,0,0
"37337",1010,"11","20","2015","18",2,430,430,430,430,2,0,0,0,3
"37338",1010,"11","20","2015","19",1,721,721,721,721,1,0,0,0,1
"37339",1010,"11","20","2015","20",2,1143.5,1143.5,1143.5,1143.5,2,0,0,0,0
"37340",1010,"11","20","2015","21",2,859.5,859.5,859.5,859.5,2,0,0,0,1
"37341",1010,"11","20","2015","22",7,926.571428571429,1157,926.571428571429,1157,6,0,1,0,2
"37342",1010,"11","21","2015","10",0,0,0,0,0,0,0,0,0,2
"37343",1010,"11","21","2015","12",2,0,0,3774,3774,1,0,1,0,0
"37344",1010,"11","21","2015","14",1,334,334,334,334,0,0,1,0,2
"37345",1010,"11","21","2015","17",1,0,0,5588,5588,1,0,0,0,0
"37346",1010,"11","21","2015","19",0,0,0,0,0,0,0,0,0,7
"37347",1010,"11","21","2015","21",0,0,0,0,0,0,0,0,0,1
"37348",1010,"11","22","2015","12",0,0,0,0,0,0,0,0,0,1
"37349",1010,"11","22","2015","13",0,0,0,0,0,0,0,0,0,1
"37350",1010,"11","22","2015","15",1,809,809,809,809,1,0,0,0,1
"37351",1010,"11","23","2015","12",0,0,0,0,0,0,0,0,0,2
"37352",1010,"11","23","2015","18",1,310,310,310,310,0,0,1,0,0
"37353",1010,"11","23","2015","20",0,0,0,0,0,0,0,0,0,1
"37354",1010,"11","23","2015","9",0,0,0,0,0,0,0,0,0,1
"37355",1010,"11","24","2015","10",1,1171,1171,1171,1171,0,0,1,0,0
"37356",1010,"11","24","2015","13",1,540,540,540,540,0,0,1,0,0
"37357",1010,"11","24","2015","15",0,0,0,0,0,0,0,0,0,1
"37358",1010,"11","24","2015","17",1,1635,1635,1635,1635,0,0,1,0,1
"37359",1010,"11","24","2015","19",0,0,0,0,0,0,0,0,0,1
"37360",1010,"11","24","2015","6",0,0,0,0,0,0,0,0,0,1
"37361",1010,"11","24","2015","8",0,0,0,0,0,0,0,0,0,1
"37362",1010,"11","25","2015","13",1,9,9,9,9,0,0,1,0,1
"37363",1010,"11","25","2015","14",1,815,815,815,815,0,0,1,0,1
"37364",1010,"11","25","2015","15",2,272,272,272,272,0,0,2,0,1
"37365",1010,"11","25","2015","16",2,630.5,630.5,630.5,630.5,0,0,2,0,0
"37366",1010,"11","25","2015","8",0,0,0,0,0,0,0,0,0,2
"37367",1010,"11","27","2015","12",2,206.5,206.5,206.5,206.5,0,0,2,0,1
"37368",1010,"11","27","2015","13",0,0,0,0,0,0,0,0,0,1
"37369",1010,"11","27","2015","15",1,313,313,313,313,0,0,1,0,1
"37370",1010,"11","27","2015","16",1,1618,1618,1618,1618,0,0,1,0,0
"37371",1010,"11","27","2015","19",0,0,0,0,0,0,0,0,0,2
"37372",1010,"11","27","2015","20",2,483,483,483,483,2,0,0,0,0
"37373",1010,"11","28","2015","10",1,534,534,534,534,1,0,0,0,0
"37374",1010,"11","29","2015","12",1,465,465,465,465,0,0,1,0,0
"37375",1010,"11","29","2015","13",0,0,0,0,0,0,0,0,0,1
"37376",1010,"11","29","2015","17",0,0,0,0,0,0,0,0,0,2
"37377",1010,"11","3","2015","11",2,185,185,185,185,1,0,1,0,1
"37378",1010,"11","3","2015","13",1,493,493,493,493,0,0,1,0,2
"37379",1010,"11","3","2015","14",1,636,636,636,636,0,0,1,0,0
"37380",1010,"11","3","2015","15",2,35,35,35,35,1,0,1,0,3
"37381",1010,"11","3","2015","17",1,374,374,374,374,0,0,1,0,3
"37382",1010,"11","3","2015","18",2,645.5,645.5,645.5,645.5,1,0,1,0,0
"37383",1010,"11","3","2015","20",0,0,0,0,0,0,0,0,0,1
"37384",1010,"11","3","2015","5",0,0,0,0,0,0,0,0,0,1
"37385",1010,"11","3","2015","7",0,0,0,0,0,0,0,0,0,1
"37386",1010,"11","3","2015","8",0,0,0,0,0,0,0,0,0,4
"37387",1010,"11","30","2015","11",0,0,0,0,0,0,0,0,0,1
"37388",1010,"11","30","2015","16",1,1016,1016,1016,1016,0,0,1,0,0
"37389",1010,"11","30","2015","17",1,7,7,7,7,0,0,1,0,1
"37390",1010,"11","30","2015","20",0,0,0,0,0,0,0,0,0,1
"37391",1010,"11","30","2015","8",0,0,0,0,0,0,0,0,0,1
"37392",1010,"11","4","2015","10",1,295,295,295,295,1,0,0,0,0
"37393",1010,"11","4","2015","12",1,1810,1810,1810,1810,1,0,0,0,0
"37394",1010,"11","4","2015","13",1,516,516,516,516,0,0,1,0,3
"37395",1010,"11","4","2015","15",0,0,0,0,0,0,0,0,0,1
"37396",1010,"11","4","2015","17",3,544.333333333333,470,544.333333333333,470,0,0,3,0,1
"37397",1010,"11","4","2015","18",2,822.5,822.5,822.5,822.5,0,0,2,0,0
"37398",1010,"11","4","2015","19",0,0,0,0,0,0,0,0,0,1
"37399",1010,"11","4","2015","22",1,0,0,3878,3878,0,0,1,0,0
"37400",1010,"11","4","2015","23",1,1730,1730,1730,1730,0,0,1,0,1
"37401",1010,"11","4","2015","5",0,0,0,0,0,0,0,0,0,2
"37402",1010,"11","4","2015","8",0,0,0,0,0,0,0,0,0,2
"37403",1010,"11","5","2015","11",1,1940,1940,1940,1940,0,0,1,0,2
"37404",1010,"11","5","2015","12",2,0,0,0,0,2,0,0,0,1
"37405",1010,"11","5","2015","13",3,2525.5,2525.5,3030,2580,3,0,0,0,2
"37406",1010,"11","5","2015","14",1,316,316,316,316,0,0,1,0,3
"37407",1010,"11","5","2015","15",1,799,799,799,799,0,0,1,0,1
"37408",1010,"11","5","2015","17",1,406,406,406,406,0,0,1,0,0
"37409",1010,"11","5","2015","18",1,394,394,394,394,0,0,1,0,0
"37410",1010,"11","5","2015","22",2,518.5,518.5,518.5,518.5,2,0,0,0,0
"37411",1010,"11","5","2015","6",0,0,0,0,0,0,0,0,0,1
"37412",1010,"11","5","2015","8",1,322,322,322,322,0,0,1,0,1
"37413",1010,"11","5","2015","9",0,0,0,0,0,0,0,0,0,1
"37414",1010,"11","6","2015","12",0,0,0,0,0,0,0,0,0,1
"37415",1010,"11","6","2015","13",5,1232.66666666667,1415,2385.2,1907,5,0,0,0,3
"37416",1010,"11","6","2015","14",0,0,0,0,0,0,0,0,0,1
"37417",1010,"11","6","2015","15",0,0,0,0,0,0,0,0,0,2
"37418",1010,"11","6","2015","16",5,816.6,705,816.6,705,3,0,2,0,2
"37419",1010,"11","6","2015","17",3,1230.33333333333,1288,1230.33333333333,1288,1,0,2,0,0
"37420",1010,"11","6","2015","7",1,447,447,447,447,0,0,1,0,0
"37421",1010,"11","6","2015","8",1,70,70,70,70,1,0,0,0,2
"37422",1010,"11","7","2015","11",1,170,170,170,170,0,0,1,0,2
"37423",1010,"11","7","2015","16",3,655,625,655,625,2,0,1,0,2
"37424",1010,"11","7","2015","2",1,233,233,233,233,0,0,1,0,0
"37425",1010,"11","7","2015","8",1,457,457,457,457,1,0,0,0,0
"37426",1010,"11","7","2015","9",1,467,467,467,467,0,0,1,0,0
"37427",1010,"11","8","2015","10",0,0,0,0,0,0,0,0,0,1
"37428",1010,"11","8","2015","11",1,0,0,6764,6764,1,0,0,0,0
"37429",1010,"11","8","2015","12",1,790,790,790,790,1,0,0,0,0
"37430",1010,"11","8","2015","13",0,0,0,0,0,0,0,0,0,2
"37431",1010,"11","8","2015","14",1,2596,2596,2596,2596,1,0,0,0,1
"37432",1010,"11","8","2015","15",1,696,696,696,696,0,0,1,0,0
"37433",1010,"11","8","2015","16",0,0,0,0,0,0,0,0,0,1
"37434",1010,"11","8","2015","2",1,281,281,281,281,0,0,1,0,0
"37435",1010,"11","9","2015","0",1,485,485,485,485,1,0,0,0,0
"37436",1010,"11","9","2015","12",1,2000,2000,2000,2000,1,0,0,0,0
"37437",1010,"11","9","2015","13",0,0,0,0,0,0,0,0,0,1
"37438",1010,"11","9","2015","15",1,2728,2728,2728,2728,0,0,1,0,0
"37439",1010,"11","9","2015","16",2,2847,2847,2847,2847,2,0,0,0,1
"37440",1010,"11","9","2015","17",3,773.666666666667,641,773.666666666667,641,1,0,2,0,0
"37441",1010,"11","9","2015","20",0,0,0,0,0,0,0,0,0,1
"37442",1010,"11","9","2015","5",0,0,0,0,0,0,0,0,0,1
"37443",1010,"11","9","2015","8",0,0,0,0,0,0,0,0,0,2
"37444",1010,"11","9","2015","9",0,0,0,0,0,0,0,0,0,1
"37445",1010,"12","1","2015","14",1,1568,1568,1568,1568,1,0,0,0,1
"37446",1010,"12","1","2015","15",0,0,0,0,0,0,0,0,0,1
"37447",1010,"12","1","2015","17",1,861,861,861,861,0,0,1,0,0
"37448",1010,"12","1","2015","19",0,0,0,0,0,0,0,0,0,1
"37449",1010,"12","10","2015","14",0,0,0,0,0,0,0,0,0,1
"37450",1010,"12","10","2015","17",1,625,625,625,625,0,0,1,0,0
"37451",1010,"12","10","2015","19",0,0,0,0,0,0,0,0,0,1
"37452",1010,"12","10","2015","20",3,732,732,3128.66666666667,4310,2,0,1,0,0
"37453",1010,"12","10","2015","21",0,0,0,0,0,0,0,0,0,2
"37454",1010,"12","10","2015","22",0,0,0,0,0,0,0,0,0,1
"37455",1010,"12","10","2015","5",0,0,0,0,0,0,0,0,0,1
"37456",1010,"12","10","2015","9",0,0,0,0,0,0,0,0,0,1
"37457",1010,"12","11","2015","11",0,0,0,0,0,0,0,0,0,1
"37458",1010,"12","11","2015","12",1,430,430,430,430,1,0,0,0,1
"37459",1010,"12","11","2015","13",2,1530.5,1530.5,1530.5,1530.5,2,0,0,0,2
"37460",1010,"12","11","2015","14",0,0,0,0,0,0,0,0,0,3
"37461",1010,"12","11","2015","15",0,0,0,0,0,0,0,0,0,1
"37462",1010,"12","11","2015","16",1,844,844,844,844,0,0,1,0,0
"37463",1010,"12","11","2015","17",1,790,790,790,790,0,0,1,0,0
"37464",1010,"12","11","2015","18",2,805.5,805.5,805.5,805.5,2,0,0,0,0
"37465",1010,"12","11","2015","19",1,0,0,0,0,1,0,0,0,1
"37466",1010,"12","11","2015","20",2,1454,1454,1454,1454,0,0,2,0,0
"37467",1010,"12","11","2015","6",0,0,0,0,0,0,0,0,0,1
"37468",1010,"12","11","2015","9",0,0,0,0,0,0,0,0,0,2
"37469",1010,"12","12","2015","11",4,1415.25,1745,1415.25,1745,4,0,0,0,0
"37470",1010,"12","12","2015","12",0,0,0,0,0,0,0,0,0,2
"37471",1010,"12","12","2015","13",7,719.8,779,2004.85714285714,916,7,0,0,0,5
"37472",1010,"12","12","2015","14",3,1490.33333333333,673,1490.33333333333,673,3,0,0,0,2
"37473",1010,"12","12","2015","15",3,930,1151,930,1151,3,0,0,0,6
"37474",1010,"12","12","2015","18",1,0,0,4985,4985,1,0,0,0,3
"37475",1010,"12","12","2015","2",1,1423,1423,1423,1423,1,0,0,0,0
"37476",1010,"12","12","2015","20",0,0,0,0,0,0,0,0,0,1
"37477",1010,"12","12","2015","7",1,139,139,139,139,1,0,0,0,1
"37478",1010,"12","12","2015","9",0,0,0,0,0,0,0,0,0,1
"37479",1010,"12","13","2015","10",0,0,0,0,0,0,0,0,0,2
"37480",1010,"12","13","2015","15",1,1758,1758,1758,1758,0,0,1,0,0
"37481",1010,"12","13","2015","16",3,1830.66666666667,1814,1830.66666666667,1814,3,0,0,0,0
"37482",1010,"12","13","2015","17",2,1235,1235,1235,1235,2,0,0,0,0
"37483",1010,"12","14","2015","11",1,267,267,267,267,0,0,1,0,0
"37484",1010,"12","14","2015","18",1,366,366,366,366,0,0,1,0,0
"37485",1010,"12","14","2015","8",0,0,0,0,0,0,0,0,0,2
"37486",1010,"12","14","2015","9",0,0,0,0,0,0,0,0,0,2
"37487",1010,"12","15","2015","12",0,0,0,0,0,0,0,0,0,2
"37488",1010,"12","15","2015","13",1,0,0,0,0,1,0,0,0,0
"37489",1010,"12","15","2015","16",3,687.5,687.5,687.5,687.5,1,0,2,0,3
"37490",1010,"12","15","2015","17",2,418.5,418.5,418.5,418.5,0,0,2,0,0
"37491",1010,"12","15","2015","19",1,2205,2205,2205,2205,1,0,0,0,1
"37492",1010,"12","15","2015","2",1,1519,1519,1519,1519,1,0,0,0,0
"37493",1010,"12","15","2015","20",0,0,0,0,0,0,0,0,0,1
"37494",1010,"12","15","2015","3",1,53,53,53,53,1,0,0,0,1
"37495",1010,"12","15","2015","8",0,0,0,0,0,0,0,0,0,1
"37496",1010,"12","15","2015","9",0,0,0,0,0,0,0,0,0,1
"37497",1010,"12","16","2015","10",0,0,0,0,0,0,0,0,0,1
"37498",1010,"12","16","2015","13",0,0,0,0,0,0,0,0,0,1
"37499",1010,"12","16","2015","17",1,361,361,361,361,1,0,0,0,1
"37500",1010,"12","16","2015","19",0,0,0,0,0,0,0,0,0,1
"37501",1010,"12","16","2015","8",0,0,0,0,0,0,0,0,0,1
"37502",1010,"12","16","2015","9",0,0,0,0,0,0,0,0,0,1
"37503",1010,"12","17","2015","19",0,0,0,0,0,0,0,0,0,1
"37504",1010,"12","18","2015","13",0,0,0,0,0,0,0,0,0,1
"37505",1010,"12","18","2015","15",0,0,0,0,0,0,0,0,0,1
"37506",1010,"12","18","2015","16",1,423,423,423,423,0,0,1,0,0
"37507",1010,"12","18","2015","21",1,0,0,4154,4154,1,0,0,0,0
"37508",1010,"12","18","2015","22",0,0,0,0,0,0,0,0,0,1
"37509",1010,"12","19","2015","10",0,0,0,0,0,0,0,0,0,1
"37510",1010,"12","19","2015","11",1,505,505,505,505,0,0,1,0,0
"37511",1010,"12","19","2015","15",0,0,0,0,0,0,0,0,0,1
"37512",1010,"12","19","2015","16",1,352,352,352,352,0,0,1,0,1
"37513",1010,"12","19","2015","17",5,410,529.5,410,529.5,5,0,0,0,1
"37514",1010,"12","19","2015","9",1,373,373,373,373,0,0,1,0,0
"37515",1010,"12","2","2015","16",1,1196,1196,1196,1196,0,0,1,0,0
"37516",1010,"12","2","2015","17",1,557,557,557,557,0,0,1,0,0
"37517",1010,"12","2","2015","19",0,0,0,0,0,0,0,0,0,1
"37518",1010,"12","2","2015","9",0,0,0,0,0,0,0,0,0,1
"37519",1010,"12","20","2015","12",0,0,0,0,0,0,0,0,0,1
"37520",1010,"12","20","2015","16",6,100,103,2754.33333333333,2631,6,0,0,0,5
"37521",1010,"12","21","2015","11",1,489,489,489,489,0,0,1,0,0
"37522",1010,"12","21","2015","13",0,0,0,0,0,0,0,0,0,1
"37523",1010,"12","21","2015","17",0,0,0,0,0,0,0,0,0,2
"37524",1010,"12","21","2015","18",1,595,595,595,595,0,0,1,0,0
"37525",1010,"12","21","2015","20",0,0,0,0,0,0,0,0,0,1
"37526",1010,"12","21","2015","21",2,0,0,3921.5,3921.5,2,0,0,0,0
"37527",1010,"12","21","2015","8",1,1093,1093,1093,1093,0,0,1,0,0
"37528",1010,"12","21","2015","9",0,0,0,0,0,0,0,0,0,2
"37529",1010,"12","22","2015","15",1,1727,1727,1727,1727,0,0,1,0,0
"37530",1010,"12","22","2015","16",0,0,0,0,0,0,0,0,0,1
"37531",1010,"12","22","2015","17",1,701,701,701,701,0,0,1,0,0
"37532",1010,"12","22","2015","19",0,0,0,0,0,0,0,0,0,1
"37533",1010,"12","22","2015","8",0,0,0,0,0,0,0,0,0,1
"37534",1010,"12","23","2015","12",1,357,357,357,357,0,0,1,0,0
"37535",1010,"12","23","2015","13",0,0,0,0,0,0,0,0,0,1
"37536",1010,"12","23","2015","15",2,287,287,287,287,0,0,2,0,2
"37537",1010,"12","23","2015","16",0,0,0,0,0,0,0,0,0,1
"37538",1010,"12","23","2015","17",1,470,470,470,470,0,0,1,0,0
"37539",1010,"12","23","2015","6",0,0,0,0,0,0,0,0,0,1
"37540",1010,"12","23","2015","8",0,0,0,0,0,0,0,0,0,1
"37541",1010,"12","24","2015","11",2,0,0,4585,4585,2,0,0,0,0
"37542",1010,"12","24","2015","12",3,23,23,23,23,2,0,1,0,4
