year,month,day,hour,weather.type,visibility,temperature,wind.speed
2015,11,19,8,1.333333333,10,15.93333333,10.33333333
2015,11,19,9,0,10,15.6,9
2015,11,19,10,0,10,16.1,11
2015,11,19,11,0,10,17.8,16
2015,11,19,12,0,10,18.3,18
2015,11,19,13,0,10,17.8,16
2015,11,19,14,0,10,17.8,18
2015,11,19,15,0,10,17.2,14
2015,11,19,16,0,10,16.1,11
2015,11,19,17,0,10,15.6,14
2015,11,19,18,0,10,14.4,14
2015,11,19,19,0,10,13.3,20
2015,11,19,20,0,10,11.7,16
2015,11,19,21,0,10,11.1,10
2015,11,19,22,0,10,10,15
2015,11,19,23,0,10,8.9,9
2015,11,20,0,0,10,7.8,9
2015,11,20,1,0,10,6.1,8
2015,11,20,2,0,10,5,11
2015,11,20,3,0,10,4.4,8
2015,11,20,4,0,10,3.3,11
2015,11,20,5,0,10,2.8,8
2015,11,20,6,0,10,2.8,9
2015,11,20,7,0,10,2.8,9
2015,11,20,8,0,10,4.4,10
2015,11,20,9,0,10,5.6,10
2015,11,20,10,0,10,7.2,11
2015,11,20,11,0,10,7.8,17
2015,11,20,12,0,10,8.3,17
2015,11,20,13,0,10,8.9,13
2015,11,20,14,0,10,9.4,6
2015,11,20,15,0,10,8.9,13
2015,11,20,16,0,10,7.8,6
2015,11,20,17,0,10,7.2,3
2015,11,20,18,0,10,7.2,3
2015,11,20,19,0,10,6.7,3
2015,11,20,20,0,10,5,5
2015,11,20,21,0,10,5,0
2015,11,20,22,0,10,2.8,5
2015,11,20,23,0,10,4.4,0
2015,11,21,0,0,10,3.9,0
2015,11,21,1,0,10,3.3,6
2015,11,21,2,0,10,3.3,5
2015,11,21,3,0,10,3.3,3
2015,11,21,4,0,10,2.8,3
2015,11,21,5,0,10,2.2,3
2015,11,21,6,0,10,1.7,6
2015,11,21,7,0,10,2.8,8
2015,11,21,8,0,10,3.9,8
2015,11,21,9,0,10,5.6,9
2015,11,21,10,0,10,7.8,8
2015,11,21,11,0,10,11.1,16
2015,11,21,12,0,10,12.2,11
2015,11,21,13,0,10,13.3,13
2015,11,21,14,0,10,13.3,16
2015,11,21,15,0,10,13.3,15
2015,11,21,16,0,10,11.7,15
2015,11,21,17,0,10,11.1,16
2015,11,21,18,0,10,11.1,14
2015,11,21,19,0,10,10.6,14
2015,11,21,20,0,10,11.7,13
2015,11,21,21,4,8,7.566666667,22.66666667
2015,11,21,22,4,10,5.3,17.75
2015,11,21,23,0,10,5,22
2015,11,22,0,0,10,4.4,15
2015,11,22,1,0,10,3.7,19.33333333
2015,11,22,2,0,10,3.3,11
2015,11,22,3,0,10,3.3,14
2015,11,22,4,0,10,2.966666667,11.66666667
2015,11,22,5,0,10,1.866666667,7.666666667
2015,11,22,6,0,10,1.7,11.33333333
2015,11,22,7,0,10,1.7,8
2015,11,22,8,0,10,1.7,7
2015,11,22,9,0,10,1.7,7
2015,11,22,10,0,10,2.8,9
2015,11,22,11,0,10,3.3,7
2015,11,22,12,0,10,2.8,8
2015,11,22,13,0,10,2.8,14
2015,11,22,14,0,10,1.7,10
2015,11,22,15,0,10,1.7,6
2015,11,22,16,0,10,1.1,6
2015,11,22,17,0,10,0,6
2015,11,22,18,0,10,-0.6,6
2015,11,22,19,0,10,-1.1,5
2015,11,22,20,0,10,-1.1,9
2015,11,22,21,0,10,-1.7,6
2015,11,22,22,0,10,-2.2,5
2015,11,22,23,0,10,-2.8,6
2015,11,23,0,0,10,-3.3,5
2015,11,23,1,0,10,-3.9,5
2015,11,23,2,0,10,-4.4,5
2015,11,23,3,0,10,-4.4,6
2015,11,23,4,0,10,-3.3,3
2015,11,23,5,0,10,-4.4,8
2015,11,23,6,0,10,-4.4,7
2015,11,23,7,0,10,-4.4,7
2015,11,23,8,0,10,-3.3,5
2015,11,23,9,0,10,-0.6,6
2015,11,23,10,0,10,0.6,9
2015,11,23,11,0,10,2.2,10
2015,11,23,12,0,10,2.8,8
2015,11,23,13,0,10,2.8,5
2015,11,23,14,0,10,2.8,8
2015,11,23,15,0,10,2.8,9
2015,11,23,16,0,10,2.2,7
2015,11,23,17,0,10,2.2,5
2015,11,23,18,0,10,2.2,6
2015,11,23,19,0,10,1.7,6
2015,11,23,20,0,10,1.7,6
2015,11,23,21,0,10,1.7,7
2015,11,23,22,0,10,1.1,8
2015,11,23,23,0,10,0.6,8
2015,11,24,0,0,10,1.1,7
2015,11,24,1,0,10,1.7,5
2015,11,24,2,0,10,1.7,3
2015,11,24,3,0,10,1.7,5
2015,11,24,4,0,10,1.7,6
2015,11,24,5,0,10,2.2,8
2015,11,24,6,0,10,1.7,3
2015,11,24,7,0,10,1.7,8
2015,11,24,8,0,10,2.8,5
2015,11,24,9,0,10,4.15,6.5
2015,11,24,10,0,10,5,7.333333333
2015,11,24,11,0,10,5.85,6.5
2015,11,24,12,0,10,7.2,6
2015,11,24,13,0,10,7.8,3
2015,11,24,14,0,10,7.8,6
2015,11,24,15,0,10,7.8,6
2015,11,24,16,0,10,7.2,0
2015,11,24,17,0,10,6.7,0
2015,11,24,18,0,10,5.6,3
2015,11,24,19,0,10,4.4,5
2015,11,24,20,0,10,3.9,5
2015,11,24,21,0,10,2.8,6
2015,11,24,22,0,10,2.2,7
2015,11,24,23,0,10,1.7,6
2015,11,25,0,0,10,2.2,3
2015,11,25,1,0,10,1.1,5
2015,11,25,2,0,10,0.6,6
2015,11,25,3,0,10,1.1,6
2015,11,25,4,0,10,1.1,5
2015,11,25,5,0,10,0.6,5
2015,11,25,6,0,10,0.6,6
2015,11,25,7,0,10,1.1,6
2015,11,25,8,0,10,3.3,7
2015,11,25,9,0,10,6.1,9
2015,11,25,10,0,10,8.9,8
2015,11,25,11,0,10,11.7,7
2015,11,25,12,0,10,13.3,6
2015,11,25,13,0,10,14.4,7
2015,11,25,14,0,10,14.4,9
2015,11,25,15,0,10,13.9,13
2015,11,25,16,0,10,12.8,7
2015,11,25,17,0,10,11.7,16
2015,11,25,18,0,10,10,10
2015,11,25,19,0,10,10,9
2015,11,25,20,0,10,8.9,9
2015,11,25,21,0,10,8.3,8
2015,11,25,22,0,10,8.3,11
2015,11,25,23,0,10,7.8,8
2015,11,26,0,0,10,6.7,8
2015,11,26,1,0,10,6.1,8
2015,11,26,2,0,10,6.1,8
2015,11,26,3,0,10,5.6,8
2015,11,26,4,0,10,6.7,8
2015,11,26,5,0,10,7.2,9
2015,11,26,6,0,10,8.3,8
2015,11,26,7,0,10,8.3,9
2015,11,26,8,0,10,8.9,8
2015,11,26,9,0,10,11.7,10
2015,11,26,10,0,10,13.3,13
2015,11,26,11,0,10,15,9
2015,11,26,12,0,10,17.2,9
2015,11,26,13,0,10,17.8,11
2015,11,26,14,0,10,18.3,10
2015,11,26,15,0,10,17.8,10
2015,11,26,16,0,10,16.7,8
2015,11,26,17,0,10,15.6,7
2015,11,26,18,0,10,15,7
2015,11,26,19,0,10,13.9,6
2015,11,26,20,0,10,12.8,8
2015,11,26,21,0,10,12.8,9
2015,11,26,22,0,10,12.8,11
2015,11,26,23,0,10,12.2,10
2015,11,27,0,0,10,12.2,9
2015,11,27,1,0,10,11.7,10
2015,11,27,2,0,10,11.1,9
2015,11,27,3,0,10,11.1,11
2015,11,27,4,0,10,11.7,11
2015,11,27,5,0,10,11.1,10
2015,11,27,6,0,10,11.7,9
2015,11,27,7,0,10,11.1,11
2015,11,27,8,0,10,12.2,9
2015,11,27,9,0,10,13.3,10
2015,11,27,10,0,10,15,10
2015,11,27,11,0,10,17.8,11
2015,11,27,12,0,10,18.3,15
2015,11,27,13,0,10,18.9,15
2015,11,27,14,0,10,18.9,15
2015,11,27,15,0,10,17.8,13
2015,11,27,16,0,10,17.2,6
2015,11,27,17,0,10,17.2,7
2015,11,27,18,0,10,17.2,7
2015,11,27,19,0,10,17.2,8
2015,11,27,20,0,10,16.7,10
2015,11,27,21,0,10,16.7,9
2015,11,27,22,0,10,16.7,7
2015,11,27,23,0,10,16.1,5
2015,11,28,0,0,10,16.1,9
2015,11,28,1,4,10,15.8,8
2015,11,28,2,0,10,14.4,7
2015,11,28,3,0,10,13.3,7
2015,11,28,4,0,10,13.3,8
2015,11,28,5,0,10,13.3,9
2015,11,28,6,4,2.833333333,12.96666667,4
2015,11,28,7,4,1.892857143,10.4,7.714285714
2015,11,28,8,4,1.833333333,9.4,8
2015,11,28,9,2.4,0.9,9.32,6.4
2015,11,28,10,2,1.375,9.4,6
2015,11,28,11,2,1.833333333,9.266666667,6.666666667
2015,11,28,12,2.4,1.8,9.02,6.8
2015,11,28,13,2.666666667,1.833333333,8.733333333,5.333333333
2015,11,28,14,4,2,8.9,6
2015,11,28,15,2,2.5,8.3,6
2015,11,28,16,3.333333333,5,8.133333333,7.333333333
2015,11,28,17,2.666666667,9,7.8,5
2015,11,28,18,2,7,7.6,7
2015,11,28,19,2,5,7.2,5
2015,11,28,20,2,1.9375,7.075,7
2015,11,28,21,2,1.291666667,6.75,6.833333333
2015,11,28,22,2,2.40625,6.3625,5.75
2015,11,28,23,2,3.4375,6.1,4.5
2015,11,29,0,2,2.95,6,7.2
2015,11,29,1,2,5.5,5.6,8
2015,11,29,2,4,1.75,5.866666667,6.333333333
2015,11,29,3,2,1.1875,5,6
2015,11,29,4,2,3.666666667,5,7
2015,11,29,5,2,4,4.4,10
2015,11,29,6,2,6,3.9,7
2015,11,29,7,4.25,0.5,3.925,5.75
2015,11,29,8,5,0.25,4.15,7.5
2015,11,29,9,4.25,0.3125,4.3,7
2015,11,29,10,5,0.45,4.32,7
2015,11,29,11,5,0.45,4.22,7.4
2015,11,29,12,1,5.875,4.275,6.5
2015,11,29,13,0,10,4.15,4.5
2015,11,29,14,0,10,4.4,5
2015,11,29,15,0,10,4.4,3
2015,11,29,16,0,10,3.9,2.5
2015,11,29,17,0,10,3.9,0
2015,11,29,18,0,10,3.3,0
2015,11,29,19,0,10,3.3,3
2015,11,29,20,0,10,2.8,5
2015,11,29,21,0,10,2.2,5
2015,11,29,22,0,10,2.8,5
2015,11,29,23,0,10,3.3,6
2015,11,30,0,0,10,2.8,6
2015,11,30,1,0,10,2.2,6
2015,11,30,2,0,10,1.1,3
2015,11,30,3,0,10,1.1,6
2015,11,30,4,0,10,0.6,7
2015,11,30,5,0,10,0.6,5
2015,11,30,6,0,10,0.6,5
2015,11,30,7,0,10,0.6,6
2015,11,30,8,0,10,1.1,5
2015,11,30,9,0,10,2.2,5
2015,11,30,10,0,10,5,7
2015,11,30,11,0,10,7.2,8
2015,11,30,12,0,10,7.8,9
2015,11,30,13,0,10,7.8,7
2015,11,30,14,0,10,7.2,7
2015,11,30,15,0,10,7.2,7
2015,11,30,16,0,7,6.4,8.5
2015,11,30,17,2,3.5,5.85,6.5
2015,11,30,18,1.5,4,5.85,4.75
2015,11,30,19,0,10,6.85,6
2015,11,30,20,0,10,7.2,7.5
2015,11,30,21,0,10,7.8,8
2015,11,30,22,0,10,7.8,8
2015,11,30,23,0,10,8.3,8
2015,12,1,0,0,10,8.3,7
2015,12,1,1,0,10,8.3,7
2015,12,1,2,0,10,8.3,7
2015,12,1,3,2.5,7.5,8.05,7.5
2015,12,1,4,2,3.5,7.9,10
2015,12,1,5,2,5,7.8,3
2015,12,1,6,4.5,1.1875,7.85,6.25
2015,12,1,7,5,0.375,7.95,6
2015,12,1,8,3.2,2.4,8.3,6.6
2015,12,1,9,4,3,8.733333333,6.666666667
2015,12,1,10,4.333333333,1.194444444,9.444444444,10.88888889
2015,12,1,11,3.25,0.7175,11.25,11.5
2015,12,1,12,2,1.5,12.8,6
2015,12,1,13,0,1.5,13.6,7.5
2015,12,1,14,2.5,3.25,13.9,7.25
2015,12,1,15,2,9,14.4,7
2015,12,1,16,0,9,14.4,8
2015,12,1,17,1,5.5,14.4,7.5
2015,12,1,18,0,9.5,14.7,9.5
2015,12,1,19,4,8,15,8.5
2015,12,1,20,2,4,14.4,6
2015,12,1,21,2,3.5,14.4,8
2015,12,1,22,4,4.5,13.6,8.5
2015,12,1,23,4,6,12.23333333,7.666666667
2015,12,2,0,2.666666667,6.666666667,10.36666667,8.333333333
2015,12,2,1,0,10,9.8,7
2015,12,2,2,0,10,9.6,3.666666667
2015,12,2,3,0,10,8.9,3
2015,12,2,4,4.333333333,5.333333333,8.933333333,1
2015,12,2,5,4,6.5,7.8,5
2015,12,2,6,4,4.583333333,7.866666667,7
2015,12,2,7,4.2,4,7.6,6.8
2015,12,2,8,4,2.4375,7.5,6.5
2015,12,2,9,3.2,2.8,7.84,5.2
2015,12,2,10,2.571428571,1.607142857,8.085714286,1.285714286
2015,12,2,11,3,1.083333333,8.25,2.333333333
2015,12,2,12,2.4,1.8,8.92,5
2015,12,2,13,2,6,9.266666667,8.666666667
2015,12,2,14,0,10,10,8
2015,12,2,15,0,10,10,6.75
2015,12,2,16,0,10,9.7,6.5
2015,12,2,17,4,10,8.3,20
2015,12,2,18,0,10,7.8,8
2015,12,2,19,0,10,7.8,10
2015,12,2,20,0,10,6.1,9
2015,12,2,21,0,10,5.6,9
2015,12,2,22,4,9,5,7.5
2015,12,2,23,4,6.5,3.6,13
2015,12,3,0,6,8,2.4,11
2015,12,3,1,0,10,2.2,12.66666667
2015,12,3,2,0,10,2.2,9.666666667
2015,12,3,3,0,10,1.1,14
2015,12,3,4,0,10,1.4,10.5
2015,12,3,5,0,10,1.1,13
2015,12,3,6,0,10,1.1,10
2015,12,3,7,0,10,1.7,10
2015,12,3,8,0,10,1.7,14
2015,12,3,9,0,10,2.2,10
2015,12,3,10,0,10,2.8,10
2015,12,3,11,0,10,2.8,14
2015,12,3,12,0,10,2.8,13
2015,12,3,13,0,10,3.05,10.5
2015,12,3,14,0,10,4.15,11
2015,12,3,15,0,10,4.4,12
2015,12,3,16,0,10,4.2,10
2015,12,3,17,0,10,3.9,9
2015,12,3,18,0,10,3.9,11
2015,12,3,19,0,10,3.9,11
2015,12,3,20,0,10,3.3,10
2015,12,3,21,0,10,3.3,9
2015,12,3,22,0,10,3.3,8
2015,12,3,23,0,10,3.3,9
2015,12,4,0,0,10,3.3,9
2015,12,4,1,0,10,3.3,8
2015,12,4,2,0,10,3.3,8
2015,12,4,3,0,10,3.3,8
2015,12,4,4,0,10,3.3,7
2015,12,4,5,0,10,3.3,8
2015,12,4,6,0,10,3.3,10
2015,12,4,7,0,10,3.3,7
2015,12,4,8,0,10,3.3,10
2015,12,4,9,0,10,3.9,9
2015,12,4,10,0,10,5,12
2015,12,4,11,0,10,6.1,10
2015,12,4,12,0,10,7.2,13
2015,12,4,13,0,10,7.8,10
2015,12,4,14,0,10,8.3,11
2015,12,4,15,0,10,8.3,10
2015,12,4,16,0,10,7.2,7
2015,12,4,17,0,10,6.1,7
2015,12,4,18,0,10,6.1,6
2015,12,4,19,0,10,5.6,6
2015,12,4,20,0,10,5,6
2015,12,4,21,0,10,4.4,3
2015,12,4,22,0,10,3.3,0
2015,12,4,23,0,9,2.8,0
2015,12,5,0,0,8,2.2,3
2015,12,5,1,0,7,1.1,0
2015,12,5,2,2,6,1.1,0
2015,12,5,3,2,4,0,3
2015,12,5,4,2,1.25,-1.8,6
2015,12,5,5,4.4,0.45,-1.46,5
2015,12,5,6,4,0.875,-1.916666667,2.166666667
2015,12,5,7,5,0,-2.8,0
2015,12,5,8,5,0.25,-2.033333333,0
2015,12,5,9,2.6,1.65,-0.34,0
2015,12,5,10,2,2.75,1.8,0
2015,12,5,11,0,9,6.1,3
2015,12,5,12,0,10,7.8,3
2015,12,5,13,0,10,8.3,0
2015,12,5,14,0,10,9.4,0
2015,12,5,15,0,10,10,0
2015,12,5,16,0,10,8.9,3
2015,12,5,17,0,10,7.2,3
2015,12,5,18,0,10,6.1,3
2015,12,5,19,0,10,4.4,3
2015,12,5,20,0,9,3.9,5
2015,12,5,21,0,8,2.8,0
2015,12,5,22,0,7,2.8,3
2015,12,5,23,2,5,1.7,3
2015,12,6,0,2,3,0.6,3
2015,12,6,1,2,1.95,0.12,2.8
2015,12,6,2,5,0.3125,-1,0
2015,12,6,3,5,0.25,-1.925,0.75
2015,12,6,4,5,0.25,-2.525,0
2015,12,6,5,3.75,NA,-3.3,NA
2015,12,6,6,5,0.25,-3.3,1.5
2015,12,6,7,5,0.125,-2.5,0
2015,12,6,8,5,0,-0.6,3
2015,12,6,9,5,0,0.6,0
2015,12,6,10,5,0.25,1.1,0
2015,12,6,11,2.5,2.125,3.05,3.5
2015,12,6,12,0,3,7.2,6
2015,12,6,13,0,10,9.4,3
2015,12,6,14,0,10,10,0
2015,12,6,15,0,10,10,0
2015,12,6,16,0,9,8.3,5
2015,12,6,17,0,10,7.2,6
2015,12,6,18,0,10,6.7,6
2015,12,6,19,0,10,7.2,6
2015,12,6,20,0,7,5.6,5
2015,12,6,21,0,10,6.7,5
2015,12,6,22,0,8,3.3,7
2015,12,6,23,0,10,5,6
2015,12,7,0,0,10,5,0
2015,12,7,1,0,10,3.9,3
2015,12,7,2,2,5,1.1,6
2015,12,7,3,0.666666667,3.833333333,1.7,5.333333333
2015,12,7,4,2,2,1.14,2.4
2015,12,7,5,2.5,1.791666667,0.083333333,6.166666667
2015,12,7,6,2,1.75,0,3
2015,12,7,7,2,1.65,0,1.2
2015,12,7,8,3.5,3,0.25,3.5
2015,12,7,9,2.333333333,3.333333333,1.5,6.666666667
2015,12,7,10,0,7,4.4,0
2015,12,7,11,0,10,7.2,3
2015,12,7,12,0,8,7.8,5
2015,12,7,13,0,10,8.9,3
2015,12,7,14,0,10,9.4,5
2015,12,7,15,0,10,8.3,7
2015,12,7,16,0,10,7.2,5
2015,12,7,17,0,10,7.2,0
2015,12,7,18,0,10,6.7,3
2015,12,7,19,0,10,6.7,6
2015,12,7,20,0,10,5.6,7
2015,12,7,21,0,10,5,9
2015,12,7,22,0,10,4.4,3
2015,12,7,23,0,10,3.9,0
2015,12,8,0,0,10,3.3,3
2015,12,8,1,0,7,2.2,6
2015,12,8,2,2,5,0.6,8
2015,12,8,3,0,10,2.5,6.5
2015,12,8,4,0,8.5,1.95,4.5
2015,12,8,5,2,6,1.7,6
2015,12,8,6,2,4.666666667,1.433333333,8
2015,12,8,7,0,7,2.1,7
2015,12,8,8,2,6,2.8,8
2015,12,8,9,1,6.5,3.95,8.5
2015,12,8,10,0,9,5,7
2015,12,8,11,0,9,6.7,5
2015,12,8,12,0,10,7.2,6
2015,12,8,13,0,10,7.8,5
2015,12,8,14,0,10,8.3,5.5
2015,12,8,15,0,10,8.7,6.666666667
2015,12,8,16,0,10,8.3,6
2015,12,8,17,0,10,7.7,4.5
2015,12,8,18,0,10,7.2,5
2015,12,8,19,0,10,6.7,5
2015,12,8,20,0,10,5.6,5
2015,12,8,21,0,10,5,6
2015,12,8,22,0,8,3.9,6
2015,12,8,23,0,9,3.9,8
2015,12,9,0,0,10,3.9,7
2015,12,9,1,2,5,2.2,7
2015,12,9,2,2,4,3.3,7
2015,12,9,3,2,6,3.3,7
2015,12,9,4,2,3,1.7,9
2015,12,9,5,2,2.375,1.7,8
2015,12,9,6,0,10,0.85,9.5
2015,12,9,7,1.666666667,6.75,1.5,9.333333333
2015,12,9,8,0,10,3.3,9
2015,12,9,9,0,10,5.6,7
2015,12,9,10,0,10,8.9,10
2015,12,9,11,0,10,11.1,10
2015,12,9,12,0,10,13.3,9
2015,12,9,13,0,10,13.9,13
2015,12,9,14,0,10,13.9,11
2015,12,9,15,0,10,13.9,10
2015,12,9,16,0,10,13.3,8
2015,12,9,17,0,10,13.3,10
2015,12,9,18,0,10,13.3,8
2015,12,9,19,4,7,11.1,11
2015,12,9,20,0,10,11.05,8
2015,12,9,21,0,10,11.1,13
2015,12,9,22,0,10,10.975,7.75
2015,12,9,23,0,10,10.6,8
2015,12,10,0,0,10,10.6,7.666666667
2015,12,10,1,0,10,10,7
2015,12,10,2,0,10,10.15,10
2015,12,10,3,0,10,8.9,6
2015,12,10,4,0,10,8.9,5
2015,12,10,5,0,10,8.3,7
2015,12,10,6,0,8,7.8,6
2015,12,10,7,2,5,7.8,7
2015,12,10,8,2,6,8.3,8
2015,12,10,9,4,5.666666667,9.066666667,9.333333333
2015,12,10,10,0,7,10,9
2015,12,10,11,5,6,10,10.5
2015,12,10,12,0,10,12.1,8
2015,12,10,13,0,10,13.3,11
2015,12,10,14,0,10,13.9,11
2015,12,10,15,0,10,13.9,11
2015,12,10,16,0,10,12.2,10
2015,12,10,17,0,10,11.7,7
2015,12,10,18,0,10,11.7,7
2015,12,10,19,0,10,10.6,6
2015,12,10,20,0,10,9.4,7
2015,12,10,21,0,10,8.9,8
2015,12,10,22,0,10,9.4,7
2015,12,10,23,0,10,10,7
2015,12,11,0,0,10,9.4,10
2015,12,11,1,0,10,10,9
2015,12,11,2,0,10,10,10
2015,12,11,3,0,10,10,9
2015,12,11,4,0,10,10,8
2015,12,11,5,0,10,11.1,7
2015,12,11,6,0,10,11.7,9
2015,12,11,7,0,10,11.7,8
2015,12,11,8,0,10,12.2,9
2015,12,11,9,0,10,12.8,10.66666667
2015,12,11,10,0,10,13.3,11
2015,12,11,11,0,10,14.4,13
2015,12,11,12,0,10,15.8,10
2015,12,11,13,0,10,15.8,11
2015,12,11,14,0,10,16.1,11
2015,12,11,15,0,10,16.1,9
2015,12,11,16,0,10,15.6,6
2015,12,11,17,0,10,15,6
2015,12,11,18,0,10,15,3
2015,12,11,19,0,10,15,3
2015,12,11,20,0,10,13.9,0
2015,12,11,21,0,10,13.9,0
2015,12,11,22,0,9,13.3,5
2015,12,11,23,5,5,13.3,7
2015,12,12,0,5,5,11.7,6
2015,12,12,1,0,7,12.2,8
2015,12,12,2,0,7,13.3,9
2015,12,12,3,0,8,12.8,9
2015,12,12,4,0,10,13.9,8.5
2015,12,12,5,0,10,13.9,9.5
2015,12,12,6,0,10,14.4,11
2015,12,12,7,0,10,15,9
2015,12,12,8,0,10,15.2,8.333333333
2015,12,12,9,0,10,16.7,9
2015,12,12,10,0,10,18.9,11
2015,12,12,11,0,10,19.7,13
2015,12,12,12,0,10,20.6,10
2015,12,12,13,0,10,21.1,10
2015,12,12,14,0,10,21.1,9
2015,12,12,15,0,10,21.1,9
2015,12,12,16,0,10,20,7
2015,12,12,17,0,10,19.4,6
2015,12,12,18,0,10,20,8
2015,12,12,19,0,10,19.4,8
2015,12,12,20,0,10,18.9,7
2015,12,12,21,0,10,18.3,8
2015,12,12,22,0,10,17.8,8
2015,12,12,23,0,10,17.8,9
2015,12,13,0,0,10,17.2,9
2015,12,13,1,0,10,16.1,8
2015,12,13,2,0,10,15,7
2015,12,13,3,0,10,15.6,8
2015,12,13,4,0,10,13.9,8
2015,12,13,5,0,7,13.9,7
2015,12,13,6,0,10,14.7,8
2015,12,13,7,0,10,15,7
2015,12,13,8,0,10,15.6,7
2015,12,13,9,5,6,15.6,8
2015,12,13,10,0,10,16.1,8
2015,12,13,11,0,10,17.2,7
2015,12,13,12,0,10,17.8,5
2015,12,13,13,0,10,18.3,6
2015,12,13,14,0,10,18.3,5
2015,12,13,15,0,10,18.3,5
2015,12,13,16,0,10,17.8,0
2015,12,13,17,0,10,16.7,0
2015,12,13,18,0,10,16.1,5
2015,12,13,19,0,10,16.1,6
2015,12,13,20,0,10,15.6,5
2015,12,13,21,0,10,14.4,6
2015,12,13,22,0,10,16.1,6
2015,12,13,23,0,10,15,6
2015,12,14,0,0,10,14.4,6
2015,12,14,1,0,10,13.3,7
2015,12,14,2,0,10,13.3,6
2015,12,14,3,0,10,12.8,6
2015,12,14,4,0,8,12.8,6
2015,12,14,5,5,5,12.2,6
2015,12,14,6,5,6,11.7,6
2015,12,14,7,2,3,9.4,7
2015,12,14,8,0,10,12.8,7
2015,12,14,9,0,10,15,7
2015,12,14,10,0,10,16.7,6
2015,12,14,11,0,10,17.8,8
2015,12,14,12,0,10,20,14
2015,12,14,13,0,10,20,8
2015,12,14,14,5,1.833333333,16.3,13
2015,12,14,15,4,5.5,15.6,8
2015,12,14,16,2,7,16.1,14
2015,12,14,17,3.333333333,5.5,15.76666667,8.666666667
2015,12,14,18,4.666666667,3,16.1,12.33333333
2015,12,14,19,0,10,15,15
2015,12,14,20,0,10,15,15
2015,12,14,21,0,10,15.6,15
2015,12,14,22,0,10,14.4,16
2015,12,14,23,4,10,11.1,13
2015,12,15,0,0,10,11.1,15
2015,12,15,1,0,10,11.1,9
2015,12,15,2,0,10,10.55,12
2015,12,15,3,0,10,9.85,12.25
2015,12,15,4,0,10,9.8,15.33333333
2015,12,15,5,0,10,8.9,16
2015,12,15,6,2,10,8.6,14
2015,12,15,7,0,10,7.8,13
2015,12,15,8,0,10,7.2,16
2015,12,15,9,0,10,7.866666667,13.33333333
2015,12,15,10,0,10,7.966666667,10.66666667
2015,12,15,11,0,10,7.8,11
2015,12,15,12,0,10,7.8,8
2015,12,15,13,0,10,8.3,9
2015,12,15,14,0,10,7.8,11
2015,12,15,15,0,10,7.8,9
2015,12,15,16,0,10,7.8,7
2015,12,15,17,0,10,7.8,8
2015,12,15,18,0,10,7.2,6
2015,12,15,19,0,10,7.2,6
2015,12,15,20,0,10,7.2,7
2015,12,15,21,0,10,7.2,6
2015,12,15,22,0,10,6.7,6
2015,12,15,23,0,10,7.2,3
2015,12,16,0,0,10,6.7,5
2015,12,16,1,0,10,6.7,3
2015,12,16,2,0,10,6.7,5
2015,12,16,3,0,10,6.7,3
2015,12,16,4,0,10,6.7,0
2015,12,16,5,0,10,6.7,5
2015,12,16,6,0,10,6.7,5
2015,12,16,7,0,10,6.7,6
2015,12,16,8,0,10,7.2,8
2015,12,16,9,0,10,7.5,9
2015,12,16,10,0,10,8.9,6
2015,12,16,11,0,10,10,5
2015,12,16,12,0,10,12.2,0
2015,12,16,13,0,10,13.3,6
2015,12,16,14,0,10,13.9,7
2015,12,16,15,0,10,14.4,3
2015,12,16,16,0,10,13.9,7
2015,12,16,17,0,10,12.8,7
2015,12,16,18,0,10,12.2,8
2015,12,16,19,0,10,11.7,9
2015,12,16,20,0,10,11.1,9
2015,12,16,21,0,10,11.1,10
2015,12,16,22,0,10,10.6,11
2015,12,16,23,0,10,11.1,9
2015,12,17,0,0,10,11.1,8
2015,12,17,1,0,10,11.7,10
2015,12,17,2,0,10,11.7,8
2015,12,17,3,0,10,12.8,9
2015,12,17,4,4,9,11.7,9
2015,12,17,5,5,5,10.6,10
2015,12,17,6,4,5,10,8
2015,12,17,7,4,6,10,6
2015,12,17,8,4,2.75,10,6.5
2015,12,17,9,4,3,10.6,7
2015,12,17,10,4,9,11.1,7
2015,12,17,11,4,3,11.1,6
2015,12,17,12,2.5,4.25,11.075,6
2015,12,17,13,2.5,1.875,11.625,5.5
2015,12,17,14,3.666666667,2.041666667,10.38333333,9.333333333
2015,12,17,15,3.2,2.35,7.92,8.8
2015,12,17,16,0,10,7.15,6.5
2015,12,17,17,0,10,7.2,9
2015,12,17,18,0,10,6.15,7.5
2015,12,17,19,0,10,5,7
2015,12,17,20,0,10,4.45,7.5
2015,12,17,21,0,10,2.8,9
2015,12,17,22,0,10,2.2,9
2015,12,17,23,0,10,1.7,7
2015,12,18,0,0,10,1.7,6
2015,12,18,1,0,10,1.1,8
2015,12,18,2,0,10,1.1,5
2015,12,18,3,0,10,1.1,5
2015,12,18,4,0,10,0.6,7
2015,12,18,5,0,10,0.6,3
2015,12,18,6,0,10,0.6,6
2015,12,18,7,0,10,0,6
2015,12,18,8,0,10,0,6.666666667
2015,12,18,9,0,10,0.3,6.5
2015,12,18,10,0,10,0.6,6
2015,12,18,11,0,10,0.6,9
2015,12,18,12,0,10,0,13
2015,12,18,13,3.5,7,-0.3,13
2015,12,18,14,5.25,7,-0.55,10.5
2015,12,18,15,0,9.5,-0.8,12.5
2015,12,18,16,0,10,-0.6,10
