TripId,StartTime,StopTime,BikeId,TripDuration,FromStationId,FromStationName,ToStationId,ToStationName,UserType
14518504,2015/10/9 9:27,2015/10/9 9:37,70442,566,1020,42nd St & Penn Ave (Children's Hospital),1023,Liberty Ave & Baum Blvd,Subscriber
14518754,2015/10/9 9:38,2015/10/9 9:42,70341,295,1033,Ivy St & Walnut St,1027,Shady Ave and Ellsworth Ave,Subscriber
14518816,2015/10/9 9:40,2015/10/9 9:51,70307,612,1021,Taylor St & Liberty Ave,1026,S Whitfield St & Baum Blvd,Subscriber
14518828,2015/10/9 9:41,2015/10/9 9:58,70379,1052,1021,Taylor St & Liberty Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14519125,2015/10/9 9:52,2015/10/9 9:52,70288,53,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,Customer
14519293,2015/10/9 9:58,2015/10/9 10:11,70129,783,1026,S Whitfield St & Baum Blvd,1034,Ellsworth Ave & N Neville St,Subscriber
14519301,2015/10/9 9:58,2015/10/9 10:11,70215,765,1026,S Whitfield St & Baum Blvd,1034,Ellsworth Ave & N Neville St,Subscriber
14519419,2015/10/9 10:02,2015/10/9 10:18,70364,927,1029,Alder St & S Highland Ave,1020,42nd St & Penn Ave (Children's Hospital),Customer
14519487,2015/10/9 10:04,2015/10/9 10:26,70431,1287,1019,42nd St & Butler St,1005,Forbes Ave & Grant St,Subscriber
14519536,2015/10/9 10:06,2015/10/9 10:19,70409,779,1023,Liberty Ave & Baum Blvd,1037,Frew St. & Schenley Dr.,Customer
14519572,2015/10/9 10:07,2015/10/9 10:34,70451,1648,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1017,21st St & Penn Ave,Subscriber
14519673,2015/10/9 10:10,2015/10/9 10:46,70497,2147,1032,Maryland Ave & Walnut St,1002,Third Ave & Wood St,Subscriber
14519682,2015/10/9 10:10,2015/10/9 10:15,70130,289,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14519730,2015/10/9 10:12,2015/10/9 10:33,70470,1280,1040,Bigelow Blvd & 5th Ave,1028,Penn Ave & Putnam St -- Bakery Square,Subscriber
14519985,2015/10/9 10:20,2015/10/9 10:48,70417,1662,1007,Stevenson St & Forbes Ave,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14520504,2015/10/9 10:37,2015/10/9 14:31,70225,14065,1048,S 18th St & Sidney St,1011,Fort Duquesne Blvd & 7th St,Customer
14520563,2015/10/9 10:39,2015/10/9 12:26,70007,6407,1018,37th St & Butler St,1017,21st St & Penn Ave,Customer
14520580,2015/10/9 10:39,2015/10/9 12:25,70019,6373,1018,37th St & Butler St,1017,21st St & Penn Ave,Customer
14520701,2015/10/9 10:44,2015/10/9 10:51,70466,427,1042,Centre Ave & Kirkpatrick St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
14520761,2015/10/9 10:46,2015/10/9 10:56,70146,573,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1033,Ivy St & Walnut St,Subscriber
14520820,2015/10/9 10:49,2015/10/9 10:58,70437,545,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & 5th Ave,Subscriber
14520957,2015/10/9 10:54,2015/10/9 10:58,70006,233,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Subscriber
14521006,2015/10/9 10:56,2015/10/9 11:00,70312,272,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St. & Schenley Dr.,Subscriber
14521032,2015/10/9 10:57,2015/10/9 11:52,70413,3325,1000,Liberty Ave & Stanwix St.,1000,Liberty Ave & Stanwix St.,Customer
14521053,2015/10/9 10:58,2015/10/9 11:05,70423,459,1014,Ridge Ave & Brighton Rd (CCAC),1001,Forbes Ave & Market Square,Customer
14521386,2015/10/9 11:09,2015/10/9 11:33,70417,1431,1045,S 27th St & Tunnel Blvd (Southside Works),1007,Stevenson St & Forbes Ave,Customer
14521928,2015/10/9 11:29,2015/10/9 11:34,70267,274,1024,S Negley Ave & Baum Blvd,1026,S Whitfield St & Baum Blvd,Subscriber
14521947,2015/10/9 11:30,2015/10/9 12:07,70399,2197,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14522463,2015/10/9 11:50,2015/10/9 11:54,70161,247,1026,S Whitfield St & Baum Blvd,1024,S Negley Ave & Baum Blvd,Subscriber
14523616,2015/10/9 12:41,2015/10/9 12:54,70391,754,1003,First Ave & Smithfield St (Art Institute),1013,Isabella St & Federal St (PNC Park),Customer
14523815,2015/10/9 12:53,2015/10/9 13:16,70344,1405,1027,Shady Ave and Ellsworth Ave,1043,Coltart Ave & Forbes Ave,Subscriber
14524062,2015/10/9 13:07,2015/10/10 10:21,70150,76427,1050,Healthy Ride Hub,1043,Coltart Ave & Forbes Ave,Customer
14524164,2015/10/9 13:13,2015/10/9 13:22,70268,536,1044,Zulema St & Coltart Ave,1040,Bigelow Blvd & 5th Ave,Subscriber
14524190,2015/10/9 13:14,2015/10/9 14:24,70103,4217,1001,Forbes Ave & Market Square,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14524265,2015/10/9 13:18,2015/10/9 13:19,70222,48,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
14524600,2015/10/9 13:42,2015/10/9 13:43,70010,35,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14524652,2015/10/9 13:46,2015/10/9 13:47,70010,100,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
14524655,2015/10/9 13:46,2015/10/9 13:47,70206,70,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
14524656,2015/10/9 13:46,2015/10/9 13:47,70191,46,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14524806,2015/10/9 13:55,2015/10/9 13:56,70109,46,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
14524819,2015/10/9 13:56,2015/10/9 13:56,70144,15,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Subscriber
14525178,2015/10/9 14:25,2015/10/9 14:29,70132,285,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14525187,2015/10/9 14:25,2015/10/9 14:45,70022,1215,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
14525360,2015/10/9 14:37,2015/10/9 14:48,70310,647,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
14525408,2015/10/9 14:42,2015/10/9 14:57,70367,917,1021,Taylor St & Liberty Ave,1028,Penn Ave & Putnam St -- Bakery Square,Subscriber
14525480,2015/10/9 14:48,2015/10/9 15:46,70481,3466,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14525506,2015/10/9 14:51,2015/10/9 15:13,70185,1340,1049,S 12th St & E Carson St,1005,Forbes Ave & Grant St,Subscriber
14525574,2015/10/9 14:57,2015/10/9 15:08,70423,661,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Subscriber
14525657,2015/10/9 15:04,2015/10/9 15:10,70279,312,1035,Fifth Ave & S Dithridge St,1041,Fifth Ave & S Bouquet St,Customer
14525659,2015/10/9 15:05,2015/10/9 15:10,70428,293,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Subscriber
14525662,2015/10/9 15:05,2015/10/9 16:03,70263,3461,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
14525757,2015/10/9 15:14,2015/10/9 15:20,70312,336,1037,Frew St. & Schenley Dr.,1035,Fifth Ave & S Dithridge St,Subscriber
14525791,2015/10/9 15:17,2015/10/9 15:27,70282,564,1031,Maryland Ave & Ellsworth Ave,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,Subscriber
14525855,2015/10/9 15:24,2015/10/9 15:32,70380,507,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
14525910,2015/10/9 15:32,2015/10/9 16:11,70486,2323,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
14525918,2015/10/9 15:33,2015/10/9 16:11,70465,2282,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
14525928,2015/10/9 15:33,2015/10/9 15:41,70482,471,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1031,Maryland Ave & Ellsworth Ave,Subscriber
14525929,2015/10/9 15:34,2015/10/9 15:41,70214,466,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14525969,2015/10/9 15:38,2015/10/9 16:28,70011,2983,1049,S 12th St & E Carson St,1025,Penn Ave & N Fairmount St,Customer
14526028,2015/10/9 15:45,2015/10/9 16:29,70016,2635,1031,Maryland Ave & Ellsworth Ave,1027,Shady Ave and Ellsworth Ave,Customer
14526040,2015/10/9 15:46,2015/10/9 16:07,70435,1300,1006,Ross St & Sixth Ave (Steel Plaza T Station),1015,Federal St & E North Ave,Subscriber
14526122,2015/10/9 15:54,2015/10/9 16:04,70279,562,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14526198,2015/10/9 16:02,2015/10/9 16:20,70049,1128,1020,42nd St & Penn Ave (Children's Hospital),1000,Liberty Ave & Stanwix St.,Subscriber
14526221,2015/10/9 16:04,2015/10/9 16:13,70371,540,1021,Taylor St & Liberty Ave,1030,S Euclid Ave & Centre Ave,Subscriber
14526239,2015/10/9 16:07,2015/10/9 16:32,70116,1505,1016,17th St & Penn Ave,1032,Maryland Ave & Walnut St,Subscriber
14526259,2015/10/9 16:09,2015/10/9 16:27,70132,1096,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14526260,2015/10/9 16:09,2015/10/9 16:29,70260,1168,1013,Isabella St & Federal St (PNC Park),1018,37th St & Butler St,Subscriber
14526272,2015/10/9 16:10,2015/10/9 16:31,70491,1249,1017,21st St & Penn Ave,1019,42nd St & Butler St,Subscriber
14526274,2015/10/9 16:10,2015/10/9 16:22,70480,740,1006,Ross St & Sixth Ave (Steel Plaza T Station),1049,S 12th St & E Carson St,Subscriber
14526343,2015/10/9 16:19,2015/10/9 16:20,70210,31,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Subscriber
14526412,2015/10/9 16:29,2015/10/9 16:36,70092,432,1012,North Shore Trail & Fort Duquesne Bridge,1013,Isabella St & Federal St (PNC Park),Customer
14526463,2015/10/9 16:35,2015/10/9 16:42,70169,393,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Subscriber
14526468,2015/10/9 16:35,2015/10/9 17:12,70105,2187,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
14526480,2015/10/9 16:37,2015/10/9 16:45,70373,507,1043,Coltart Ave & Forbes Ave,1035,Fifth Ave & S Dithridge St,Subscriber
14526481,2015/10/9 16:37,2015/10/9 17:02,70009,1525,1040,Bigelow Blvd & 5th Ave,1025,Penn Ave & N Fairmount St,Subscriber
14526483,2015/10/9 16:37,2015/10/9 16:45,70346,509,1034,Ellsworth Ave & N Neville St,1031,Maryland Ave & Ellsworth Ave,Customer
14526518,2015/10/9 16:42,2015/10/9 17:02,70481,1186,1045,S 27th St & Tunnel Blvd (Southside Works),1048,S 18th St & Sidney St,Customer
14526562,2015/10/9 16:48,2015/10/9 17:02,70462,807,1008,Centre Ave & Consol Energy Center,1008,Centre Ave & Consol Energy Center,Subscriber
14526572,2015/10/9 16:49,2015/10/9 16:58,70242,565,1000,Liberty Ave & Stanwix St.,1017,21st St & Penn Ave,Subscriber
14526576,2015/10/9 16:50,2015/10/9 17:00,70456,601,1023,Liberty Ave & Baum Blvd,1029,Alder St & S Highland Ave,Subscriber
14526599,2015/10/9 16:52,2015/10/9 17:21,70472,1736,1005,Forbes Ave & Grant St,1019,42nd St & Butler St,Subscriber
14526611,2015/10/9 16:55,2015/10/9 17:30,70455,2097,1011,Fort Duquesne Blvd & 7th St,1018,37th St & Butler St,Customer
14526640,2015/10/9 16:58,2015/10/9 17:11,70317,778,1043,Coltart Ave & Forbes Ave,1007,Stevenson St & Forbes Ave,Subscriber
14526674,2015/10/9 17:02,2015/10/9 17:17,70242,909,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14526679,2015/10/9 17:03,2015/10/9 17:18,70451,899,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14526729,2015/10/9 17:12,2015/10/9 17:19,70370,424,1028,Penn Ave & Putnam St -- Bakery Square,1033,Ivy St & Walnut St,Subscriber
14526761,2015/10/9 17:14,2015/10/9 17:51,70479,2187,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14526775,2015/10/9 17:18,2015/10/9 17:53,70396,2103,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14526791,2015/10/9 17:20,2015/10/9 17:36,70022,963,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Subscriber
14526807,2015/10/9 17:22,2015/10/9 17:46,70117,1450,1035,Fifth Ave & S Dithridge St,1026,S Whitfield St & Baum Blvd,Subscriber
14526825,2015/10/9 17:24,2015/10/9 17:40,70493,950,1011,Fort Duquesne Blvd & 7th St,1049,S 12th St & E Carson St,Subscriber
14526855,2015/10/9 17:28,2015/10/9 17:36,70409,466,1037,Frew St. & Schenley Dr.,1034,Ellsworth Ave & N Neville St,Subscriber
14526888,2015/10/9 17:32,2015/10/9 17:33,70364,87,1020,42nd St & Penn Ave (Children's Hospital),1020,42nd St & Penn Ave (Children's Hospital),Customer
14526900,2015/10/9 17:33,2015/10/9 17:45,70476,746,1006,Ross St & Sixth Ave (Steel Plaza T Station),1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
14526908,2015/10/9 17:34,2015/10/9 17:51,70032,1036,1017,21st St & Penn Ave,1019,42nd St & Butler St,Subscriber
14526917,2015/10/9 17:35,2015/10/9 18:12,70201,2206,1000,Liberty Ave & Stanwix St.,1026,S Whitfield St & Baum Blvd,Customer
14526925,2015/10/9 17:36,2015/10/9 17:53,70185,1015,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
14526926,2015/10/9 17:36,2015/10/9 18:01,70327,1445,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,Customer
14526929,2015/10/9 17:37,2015/10/9 17:41,70182,265,1028,Penn Ave & Putnam St -- Bakery Square,1029,Alder St & S Highland Ave,Subscriber
14526931,2015/10/9 17:37,2015/10/9 17:39,70192,123,1000,Liberty Ave & Stanwix St.,1000,Liberty Ave & Stanwix St.,Subscriber
14526967,2015/10/9 17:40,2015/10/9 17:50,70139,580,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,Subscriber
14526974,2015/10/9 17:41,2015/10/9 17:50,70196,556,1040,Bigelow Blvd & 5th Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14527008,2015/10/9 17:46,2015/10/9 19:22,70038,5734,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Customer
14527049,2015/10/9 17:52,2015/10/9 18:07,70281,927,1002,Third Ave & Wood St,1047,S 22nd St & E Carson St,Subscriber
14527051,2015/10/9 17:52,2015/10/9 18:07,70115,895,1001,Forbes Ave & Market Square,1016,17th St & Penn Ave,Subscriber
14527052,2015/10/9 17:52,2015/10/9 18:05,70182,788,1029,Alder St & S Highland Ave,1021,Taylor St & Liberty Ave,Subscriber
14527056,2015/10/9 17:52,2015/10/9 18:01,70129,503,1034,Ellsworth Ave & N Neville St,1032,Maryland Ave & Walnut St,Subscriber
14527059,2015/10/9 17:53,2015/10/9 19:12,70253,4757,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
14527063,2015/10/9 17:53,2015/10/9 19:13,70478,4771,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
14527074,2015/10/9 17:54,2015/10/10 8:00,70461,50759,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
14527079,2015/10/9 17:55,2015/10/9 19:11,70474,4588,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
14527087,2015/10/9 17:56,2015/10/9 19:22,70445,5161,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Customer
14527090,2015/10/9 17:56,2015/10/9 18:45,70261,2922,1037,Frew St. & Schenley Dr.,1037,Frew St. & Schenley Dr.,Customer
14527091,2015/10/9 17:56,2015/10/9 18:24,70230,1653,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
14527096,2015/10/9 17:57,2015/10/9 18:14,70114,1036,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14527101,2015/10/9 17:57,2015/10/9 18:09,70243,696,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
14527102,2015/10/9 17:57,2015/10/9 18:04,70163,411,1024,S Negley Ave & Baum Blvd,1032,Maryland Ave & Walnut St,Customer
14527111,2015/10/9 17:58,2015/10/9 18:07,70399,551,1043,Coltart Ave & Forbes Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14527136,2015/10/9 18:02,2015/10/9 18:26,70303,1434,1037,Frew St. & Schenley Dr.,1031,Maryland Ave & Ellsworth Ave,Subscriber
14527137,2015/10/9 18:02,2015/10/9 19:12,70105,4207,1001,Forbes Ave & Market Square,1015,Federal St & E North Ave,Customer
14527159,2015/10/9 18:06,2015/10/9 18:23,70089,1001,1016,17th St & Penn Ave,1018,37th St & Butler St,Customer
14527168,2015/10/9 18:07,2015/10/9 18:16,70391,538,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14527185,2015/10/9 18:10,2015/10/9 18:17,70045,399,1035,Fifth Ave & S Dithridge St,1034,Ellsworth Ave & N Neville St,Subscriber
14527199,2015/10/9 18:12,2015/10/9 18:21,70483,543,1006,Ross St & Sixth Ave (Steel Plaza T Station),1017,21st St & Penn Ave,Subscriber
14527202,2015/10/9 18:13,2015/10/9 18:42,70473,1717,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
14527216,2015/10/9 18:14,2015/10/9 18:19,70169,271,1017,21st St & Penn Ave,1009,12th St & Penn Ave,Customer
14527218,2015/10/9 18:15,2015/10/9 18:19,70191,260,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Customer
14527350,2015/10/9 18:29,2015/10/9 18:30,70398,44,1000,Liberty Ave & Stanwix St.,1000,Liberty Ave & Stanwix St.,Customer
14527414,2015/10/9 18:38,2015/10/9 18:42,70279,231,1038,Boulevard of the Allies & Parkview Ave,1043,Coltart Ave & Forbes Ave,Subscriber
14527491,2015/10/9 18:47,2015/10/9 19:13,70477,1585,1031,Maryland Ave & Ellsworth Ave,1019,42nd St & Butler St,Customer
14527500,2015/10/9 18:48,2015/10/9 19:14,70441,1577,1031,Maryland Ave & Ellsworth Ave,1019,42nd St & Butler St,Customer
14527501,2015/10/9 18:48,2015/10/9 18:53,70428,296,1044,Zulema St & Coltart Ave,1040,Bigelow Blvd & 5th Ave,Subscriber
14527514,2015/10/9 18:50,2015/10/9 18:59,70118,558,1023,Liberty Ave & Baum Blvd,1020,42nd St & Penn Ave (Children's Hospital),Subscriber
14527532,2015/10/9 18:54,2015/10/9 18:59,70301,301,1036,Schenley Dr at Schenley Plaza (Carnegie Library,,,
14527555,2015/10/9 18:57,2015/10/9 19:03,70262,366,1039,Atwood St & Bates St,1035,Fifth Ave & S Dithridge St,Customer
14527602,2015/10/9 19:03,2015/10/9 19:19,70083,996,1021,Taylor St & Liberty Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14527633,2015/10/9 19:08,2015/10/9 19:24,70153,970,1037,Frew St. & Schenley Dr.,1035,Fifth Ave & S Dithridge St,Subscriber
14527642,2015/10/9 19:09,2015/10/9 19:33,70400,1457,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St,Subscriber
14527697,2015/10/9 19:16,2015/10/9 19:31,70081,905,1009,12th St & Penn Ave,1019,42nd St & Butler St,Customer
14527701,2015/10/9 19:16,2015/10/9 20:05,70292,2892,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
14527702,2015/10/9 19:17,2015/10/9 19:30,70073,808,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,Customer
14527717,2015/10/9 19:20,2015/10/9 20:16,70333,3336,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
14527813,2015/10/9 19:35,2015/10/9 19:52,70024,979,1030,S Euclid Ave & Centre Ave,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,Subscriber
14527869,2015/10/9 19:44,2015/10/9 19:50,70400,345,1033,Ivy St & Walnut St,1034,Ellsworth Ave & N Neville St,Subscriber
14527895,2015/10/9 19:48,2015/10/9 20:12,70283,1468,1045,S 27th St & Tunnel Blvd (Southside Works),1047,S 22nd St & E Carson St,Customer
14527902,2015/10/9 19:49,2015/10/9 20:03,70077,843,1041,Fifth Ave & S Bouquet St,1031,Maryland Ave & Ellsworth Ave,Customer
14527905,2015/10/9 19:49,2015/10/9 20:03,70239,814,1041,Fifth Ave & S Bouquet St,1031,Maryland Ave & Ellsworth Ave,Customer
14527912,2015/10/9 19:50,2015/10/9 19:57,70113,446,1025,Penn Ave & N Fairmount St,1020,42nd St & Penn Ave (Children's Hospital),Customer
14528051,2015/10/9 20:14,2015/10/9 20:41,70417,1618,1007,Stevenson St & Forbes Ave,1015,Federal St & E North Ave,Subscriber
14528064,2015/10/9 20:17,2015/10/9 20:21,70318,248,1037,Frew St. & Schenley Dr.,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14528086,2015/10/9 20:20,2015/10/9 20:26,70290,362,1035,Fifth Ave & S Dithridge St,1037,Frew St. & Schenley Dr.,Subscriber
14528111,2015/10/9 20:25,2015/10/9 20:34,70451,535,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
14528119,2015/10/9 20:27,2015/10/9 20:31,70242,240,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1011,Fort Duquesne Blvd & 7th St,Customer
14528144,2015/10/9 20:33,2015/10/10 17:58,70017,77096,1033,Ivy St & Walnut St,1024,S Negley Ave & Baum Blvd,Daily
14528218,2015/10/9 20:53,2015/10/9 21:08,70199,922,1031,Maryland Ave & Ellsworth Ave,1041,Fifth Ave & S Bouquet St,Customer
14528220,2015/10/9 20:53,2015/10/9 21:09,70303,916,1031,Maryland Ave & Ellsworth Ave,1041,Fifth Ave & S Bouquet St,Customer
14528238,2015/10/9 20:56,2015/10/9 21:04,70073,501,1048,S 18th St & Sidney St,1046,S 25th St & E Carson St,Subscriber
14528240,2015/10/9 20:56,2015/10/9 21:04,70481,490,1048,S 18th St & Sidney St,1046,S 25th St & E Carson St,Subscriber
14528241,2015/10/9 20:56,2015/10/9 21:22,70071,1523,1038,Boulevard of the Allies & Parkview Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14528351,2015/10/9 21:19,2015/10/9 21:23,70428,249,1040,Bigelow Blvd & 5th Ave,1044,Zulema St & Coltart Ave,Subscriber
14528354,2015/10/9 21:19,2015/10/9 21:22,70009,196,1025,Penn Ave & N Fairmount St,1030,S Euclid Ave & Centre Ave,Subscriber
14528532,2015/10/9 22:10,2015/10/9 22:19,70015,522,1007,Stevenson St & Forbes Ave,1048,S 18th St & Sidney St,Subscriber
14528539,2015/10/9 22:12,2015/10/9 22:37,70309,1482,1037,Frew St. & Schenley Dr.,1037,Frew St. & Schenley Dr.,Customer
14528546,2015/10/9 22:14,2015/10/9 22:37,70130,1340,1037,Frew St. & Schenley Dr.,1037,Frew St. & Schenley Dr.,Customer
14528571,2015/10/9 22:23,2015/10/9 22:25,70050,129,1004,First Ave & B St (T Station),1003,First Ave & Smithfield St (Art Institute),Subscriber
14528573,2015/10/9 22:24,2015/10/9 22:29,70452,305,1043,Coltart Ave & Forbes Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
14528591,2015/10/9 22:28,2015/10/9 23:01,70113,1946,1020,42nd St & Penn Ave (Children's Hospital),1020,42nd St & Penn Ave (Children's Hospital),Subscriber
14528598,2015/10/9 22:31,2015/10/9 22:40,70351,496,1019,42nd St & Butler St,1018,37th St & Butler St,Subscriber
14528615,2015/10/9 22:38,2015/10/9 22:43,70015,350,1048,S 18th St & Sidney St,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
14528623,2015/10/9 22:40,2015/10/9 23:44,70089,3816,1018,37th St & Butler St,1003,First Ave & Smithfield St (Art Institute),Subscriber
14528629,2015/10/9 22:42,2015/10/9 22:46,70025,238,1032,Maryland Ave & Walnut St,1029,Alder St & S Highland Ave,Subscriber
14528720,2015/10/9 23:30,2015/10/10 0:04,70177,2054,1016,17th St & Penn Ave,1026,S Whitfield St & Baum Blvd,Customer
14528723,2015/10/9 23:33,2015/10/10 0:04,70013,1894,1016,17th St & Penn Ave,1026,S Whitfield St & Baum Blvd,Customer
14528732,2015/10/9 23:36,2015/10/9 23:37,10914,65,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14528746,2015/10/9 23:44,2015/10/9 23:51,70047,444,1003,First Ave & Smithfield St (Art Institute),1016,17th St & Penn Ave,Subscriber
14528779,2015/10/10 0:02,2015/10/10 0:07,70015,272,1045,S 27th St & Tunnel Blvd (Southside Works),1047,S 22nd St & E Carson St,Subscriber
14528788,2015/10/10 0:11,2015/10/10 0:29,70304,1100,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,Customer
14528800,2015/10/10 0:14,2015/10/10 0:29,70159,917,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,Customer
14528814,2015/10/10 0:20,2015/10/10 0:47,70396,1600,1045,S 27th St & Tunnel Blvd (Southside Works),1048,S 18th St & Sidney St,Customer
14528815,2015/10/10 0:21,2015/10/10 0:42,70479,1292,1045,S 27th St & Tunnel Blvd (Southside Works),1048,S 18th St & Sidney St,Customer
14528818,2015/10/10 0:23,2015/10/10 0:35,70303,746,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,Customer
14528919,2015/10/10 1:11,2015/10/10 1:44,70021,1988,1043,Coltart Ave & Forbes Ave,1037,Frew St. & Schenley Dr.,Customer
14528928,2015/10/10 1:15,2015/10/10 1:19,70025,257,1029,Alder St & S Highland Ave,1032,Maryland Ave & Walnut St,Subscriber
14528931,2015/10/10 1:16,2015/10/10 1:44,70279,1655,1043,Coltart Ave & Forbes Ave,1037,Frew St. & Schenley Dr.,Customer
14528935,2015/10/10 1:17,2015/10/10 1:44,70344,1623,1043,Coltart Ave & Forbes Ave,1037,Frew St. & Schenley Dr.,Customer
14528937,2015/10/10 1:17,2015/10/10 1:44,70450,1608,1043,Coltart Ave & Forbes Ave,1037,Frew St. & Schenley Dr.,Customer
14529002,2015/10/10 1:38,2015/10/10 1:53,70346,921,1031,Maryland Ave & Ellsworth Ave,1039,Atwood St & Bates St,Customer
14529083,2015/10/10 1:56,2015/10/10 2:01,70288,313,1040,Bigelow Blvd & 5th Ave,1040,Bigelow Blvd & 5th Ave,Customer
14529091,2015/10/10 1:58,2015/10/10 2:01,70268,181,1040,Bigelow Blvd & 5th Ave,1040,Bigelow Blvd & 5th Ave,Customer
